 Nguyen-3_0_0,x + tan(x),tensor(0.6051),0.5741894460677737
 Nguyen-3_13_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58475670>>
 Nguyen-3_13_110,x + sin(x),tensor(0.6080),0.5842335146790447
 Nguyen-3_13_111,2*x*(x + 3),tensor(0.3544),-2.318944556363623
 Nguyen-3_13_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e0bb8b0>>
 Nguyen-3_13_113,x**3*sin(1),tensor(0.5362),0.25184860688224664
 Nguyen-3_13_114,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5855caf0>>
 Nguyen-3_13_115,x*(sin(x) + 6),tensor(0.3454),-2.592550484128339
 Nguyen-3_13_116,sin(x + 3),tensor(0.4188),-0.9254160997558394
 Nguyen-3_13_117,-2*x**3/3,tensor(0.4499),-0.4945543024296526
 Nguyen-3_13_118,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841de5e0>>
 Nguyen-3_13_119,log(x + 2),tensor(0.5493),0.3268587163019089
 Nguyen-3_13_120,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2623fe50>>
 Nguyen-3_13_121,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84136640>>
 Nguyen-3_13_122,x + 3*sin(x),tensor(0.4810),-0.16466677250067385
 Nguyen-3_13_123,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582f9b50>>
 Nguyen-3_13_124,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582f9c10>>
 Nguyen-3_13_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582f9bb0>>
 Nguyen-3_13_126,x**3 + 2*x,tensor(0.5868),0.504002912178765
 Nguyen-3_13_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840d5af0>>
 Nguyen-3_14_0,x/2 + 1,tensor(0.5251),0.18236862071127102
 Nguyen-3_14_1,x*(x + cos(1)),tensor(0.5778),0.4661562680985767
 Nguyen-3_14_2,x/sin(2),tensor(0.5807),0.4786108953944689
 Nguyen-3_14_3,x*acosh(2),tensor(0.5948),0.535890362329875
 Nguyen-3_14_4,x + cos(x)**2,tensor(0.5671),0.4171296387238306
 Nguyen-3_14_5,x*(x + tan(2)),tensor(0.3421),-2.697146102080377
 Nguyen-3_14_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05da37c0>>
 Nguyen-3_14_7,0,tensor(0.),0
 Nguyen-3_14_8,2*x*(x + 1),tensor(0.7842),0.9242618972820188
 Nguyen-3_14_9,x*(x*exp(x) + x),tensor(0.5867),0.5036550833304894
 Nguyen-3_14_10,2,tensor(0.),0
 Nguyen-3_14_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f583bb190>>
 Nguyen-3_14_12,x*cosh(x) + x,tensor(0.6029),0.5660562112243799
 Nguyen-3_14_13,-x + cos(x),tensor(0.4030),-1.195087196340336
 Nguyen-3_14_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f585bd2b0>>
 Nguyen-3_14_15,4*x**2 + 2*x,tensor(0.5362),0.2521052355245502
 Nguyen-3_14_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe403fee0>>
 Nguyen-3_14_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58382cd0>>
 Nguyen-3_14_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41c4070>>
 Nguyen-3_14_19,x*(x**2 + 2),tensor(0.5868),0.504002912178765
 Nguyen-3_14_20,x*(x**3 + x),tensor(0.5103),0.0789149769628914
 Nguyen-3_14_21,atan(asinh(x)),tensor(0.5551),0.35782129318189837
 Nguyen-3_14_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26015ac0>>
 Nguyen-3_14_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06235be0>>
 Nguyen-3_14_24,x/(x + 3),tensor(0.5121),0.09239522611658413
 Nguyen-3_14_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f64167b80>>
 Nguyen-3_14_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4127a30>>
 Nguyen-3_14_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4127550>>
 Nguyen-3_14_28,x/sinh(x),tensor(0.4800),-0.1732596260125876
 Nguyen-3_14_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841de2e0>>
 Nguyen-3_14_30,atan(x),tensor(0.5596),0.38083122496263055
 Nguyen-3_14_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e136580>>
 Nguyen-3_14_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1364c0>>
 Nguyen-3_14_33,x + exp(x),tensor(0.6234),0.6351485812185105
 Nguyen-3_14_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417eee0>>
 Nguyen-3_14_35,sin(3*x + 9),tensor(0.4058),-1.1441238192296206
 Nguyen-3_14_36,sin(x),tensor(0.5639),0.40201509598046226
 Nguyen-3_14_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58192610>>
 Nguyen-3_14_38,tan(x + 3),tensor(0.5505),0.333246040044487
 Nguyen-3_14_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2662fd90>>
 Nguyen-3_14_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e136760>>
 Nguyen-3_14_41,1/(x*cos(1)),tensor(0.0459),-430.50367579361796
 Nguyen-3_14_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e136a00>>
 Nguyen-3_14_43,x**3*exp(x),tensor(0.6265),0.6445660489572509
 Nguyen-3_14_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4110250>>
 Nguyen-3_14_45,cos(x + 6),tensor(0.5052),0.04060762915042093
 Nguyen-3_14_46,x + tan(x)**2,tensor(0.6491),0.7078725751310215
 Nguyen-3_14_47,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5855cca0>>
 Nguyen-3_14_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26315a90>>
 Nguyen-3_14_49,sin(x) - cos(x),tensor(0.4556),-0.4281726118426916
 Nguyen-3_14_50,x**2 + acosh(x),tensor(0.),0
 Nguyen-3_14_51,x**3/cos(1),tensor(0.5919),0.5244789289908509
 Nguyen-3_14_52,-x**4/4 + sin(x),tensor(0.5500),0.33052004640686394
 Nguyen-3_14_53,x**2 + x,tensor(0.6436),0.6933019480347765
 Nguyen-3_14_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2623fd90>>
 Nguyen-3_14_55,cosh(x)/2,tensor(0.5026),0.02081760589972359
 Nguyen-3_14_56,8*x**3/3,tensor(0.6161),0.6118701191984186
 Nguyen-3_14_57,5/3,tensor(0.),0
 Nguyen-3_14_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41262b0>>
 Nguyen-3_14_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1e77c0>>
 Nguyen-3_14_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05da3100>>
 Nguyen-3_14_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05da3a60>>
 Nguyen-3_14_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840a5a60>>
 Nguyen-3_14_63,sinh(x)**3,tensor(0.5705),0.43318058865119413
 Nguyen-3_14_64,x + tanh(1),tensor(0.5993),0.5528114032021771
 Nguyen-3_14_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2671e880>>
 Nguyen-3_14_66,x**8/2 + cosh(x),tensor(0.4677),-0.2956495526687415
 Nguyen-3_14_67,-atanh(x),tensor(0.3753),-1.769933118625382
 Nguyen-3_14_68,1,tensor(0.),0
 Nguyen-3_14_69,x**(3/2),tensor(0.),0
 Nguyen-3_14_70,x*sin(2),tensor(0.5660),0.41213807783643697
 Nguyen-3_14_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40e5280>>
 Nguyen-3_14_72,5*x/(x + 4),tensor(0.5625),0.39519149913941776
 Nguyen-3_14_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05da3b20>>
 Nguyen-3_14_74,x*(x**5 + x),tensor(0.5122),0.09313910217550747
 Nguyen-3_14_75,cos(x + 3),tensor(0.4152),-0.9837612167036747
 Nguyen-3_14_76,sin(2*x),tensor(0.5783),0.46834588327607385
 Nguyen-3_14_77,2*x*tan(x)**2,tensor(0.5802),0.476312446124477
 Nguyen-3_14_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25fd55e0>>
 Nguyen-3_14_79,2*x*exp(x),tensor(0.7459),0.8839867836893438
 Nguyen-3_14_80,3*x/2,tensor(0.6036),0.568827352393686
 Nguyen-3_14_81,cos(x) + asin(x),tensor(0.5910),0.5209976533680069
 Nguyen-3_14_82,x**2/4,tensor(0.4950),-0.04070863249630752
 Nguyen-3_14_83,cos(4*x),tensor(0.4241),-0.8444367326084217
 Nguyen-3_14_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1e7070>>
 Nguyen-3_14_85,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05d9f310>>
 Nguyen-3_14_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2636ccd0>>
 Nguyen-3_14_87,sinh(1),tensor(0.),0
 Nguyen-3_14_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f64167cd0>>
 Nguyen-3_14_89,x**4/2 + exp(x),tensor(0.5613),0.38931916419327284
 Nguyen-3_14_90,x*(x**2 + x),tensor(0.5959),0.5402938543288935
 Nguyen-3_14_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582f9af0>>
 Nguyen-3_14_92,x + asin(x),tensor(0.6086),0.5863222911945873
 Nguyen-3_14_93,x*(x**2 + x),tensor(0.5959),0.5402938543288935
 Nguyen-3_14_94,2*x**3 + x,tensor(0.6141),0.6049961450363723
 Nguyen-3_14_95,x*(x + 3),tensor(0.6290),0.6519881130745793
 Nguyen-3_14_96,x**5,tensor(0.5299),0.21309507836714758
 Nguyen-3_14_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f060644f0>>
 Nguyen-3_14_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064c0b50>>
 Nguyen-3_14_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064c0700>>
 Nguyen-3_14_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064c0f40>>
 Nguyen-3_14_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064c0340>>
 Nguyen-3_14_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064c06d0>>
 Nguyen-3_14_103,x**2*sin(4),tensor(0.4551),-0.4340492001301304
 Nguyen-3_14_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2623f400>>
 Nguyen-3_14_105,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2623f5e0>>
 Nguyen-3_14_106,x + cos(x),tensor(0.5721),0.4406019839462658
 Nguyen-3_14_107,2*pi*asinh(x),tensor(0.3415),-2.719410463141058
 Nguyen-3_14_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc417e6d0>>
 Nguyen-3_14_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06235910>>
 Nguyen-3_14_110,x**2 + 2*x + sin(x),tensor(0.6402),0.6841865759485874
 Nguyen-3_14_111,exp(4*x),tensor(0.1014),-77.54062865103361
 Nguyen-3_14_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2636c4f0>>
 Nguyen-3_14_113,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58177550>>
 Nguyen-3_14_114,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0625c5e0>>
 Nguyen-3_14_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4197340>>
 Nguyen-3_14_116,exp(x - 2),tensor(0.5101),0.07726766607648983
 Nguyen-3_14_117,x + 2*sinh(x),tensor(0.5302),0.21497961108403296
 Nguyen-3_14_118,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582f9b80>>
 Nguyen-3_14_119,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f585bdd60>>
 Nguyen-3_14_120,-cos(x + 3)/2,tensor(0.5017),0.013236484511476965
 Nguyen-3_14_121,-4/x,tensor(0.0217),-2032.3344844184037
 Nguyen-3_14_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2673fd30>>
 Nguyen-3_14_123,(x**2 + x)/x**2,tensor(0.0821),-123.84029490895867
 Nguyen-3_14_124,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41c4130>>
 Nguyen-3_14_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26015160>>
 Nguyen-3_14_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26015850>>
 Nguyen-3_14_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26015070>>
 Nguyen-3_15_0,x + sin(x),tensor(0.6080),0.5842335146790447
 Nguyen-3_15_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e125be0>>
 Nguyen-3_15_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe403f190>>
 Nguyen-3_15_3,x + tanh(4*x),tensor(0.5661),0.4123214685852131
 Nguyen-3_15_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582b2490>>
 Nguyen-3_15_5,x*(x + cos(x)) + 2*x,tensor(0.6596),0.7337520907928021
 Nguyen-3_15_6,2*x - cos(x),tensor(0.4676),-0.2962929817330904
 Nguyen-3_15_7,2*x + 4,tensor(0.2711),-6.2258154931245
 Nguyen-3_15_8,x*(x + cos(4)),tensor(0.4465),-0.5369990863533536
 Nguyen-3_15_9,4*x + sin(x),tensor(0.3933),-1.3805252324747328
 Nguyen-3_15_10,3*x*tan(1),tensor(0.4090),-1.0879070079160669
 Nguyen-3_15_11,3*sinh(x),tensor(0.5217),0.15924064283432293
 Nguyen-3_15_12,tan(4*x),tensor(0.0493),-370.71725827592263
 Nguyen-3_15_13,cosh(x) + asin(x),tensor(0.5807),0.47876995690272917
 Nguyen-3_15_14,cos(x + 9),tensor(0.4087),-1.093595000364581
 Nguyen-3_15_15,cos(x)**2,tensor(0.4797),-0.17656331426420202
 Nguyen-3_15_16,-x + sinh(x),tensor(0.4964),-0.028856336352111045
 Nguyen-3_15_17,x + 1/(x + 4),tensor(0.5948),0.535772470044733
 Nguyen-3_15_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f582f9760>>
 Nguyen-3_15_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26540be0>>
 Nguyen-3_15_20,x**2/2 + 3*x,tensor(0.5889),0.5127226029365537
 Nguyen-3_15_21,-x**6/2,tensor(0.4751),-0.22043177897829835
 Nguyen-3_15_22,log(cos(x))/x,tensor(0.4400),-0.6195753065016221
 Nguyen-3_15_23,(x + 1)**2,tensor(0.5942),0.533590346348809
 Nguyen-3_15_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58192670>>
 Nguyen-3_15_25,2*x + sin(2),tensor(0.6461),0.6999403918856877
 Nguyen-3_15_26,x*exp(x) - x,tensor(0.5557),0.36071002406953845
 Nguyen-3_15_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2673fc40>>
 Nguyen-3_15_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2673f3a0>>
 Nguyen-3_15_29,(x + sin(x))**4,tensor(0.2554),-7.498492375749693
 Nguyen-3_15_30,x**4 + cos(x),tensor(0.4809),-0.16507176108051547
 Nguyen-3_15_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266be040>>
 Nguyen-3_15_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f583df610>>
 Nguyen-3_15_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40eaee0>>
 Nguyen-3_15_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40ea130>>
 Nguyen-3_15_35,x**2*acosh(3),tensor(0.5090),0.0695324642205315
 Nguyen-3_15_36,2*x + sin(x + 4),tensor(0.4986),-0.010975710208956935
 Nguyen-3_15_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa40d0370>>
 Nguyen-3_15_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f055fba60>>
 Nguyen-3_15_39,-x + sinh(x),tensor(0.4964),-0.028856336352111045
 Nguyen-3_15_40,x*cosh(x) + 2*x,tensor(0.5211),0.1553502236512181
 Nguyen-3_15_41,1,tensor(0.),0
 Nguyen-3_15_42,sin(2*x),tensor(0.5783),0.46834588327607385
 Nguyen-3_15_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f64167730>>
 Nguyen-3_15_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1b2d90>>
 Nguyen-3_15_45,x**2 - x + 2,tensor(0.3268),-3.241760688063825
 Nguyen-3_15_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06524610>>
 Nguyen-3_15_47,x + cos(1),tensor(0.6103),0.5923686383387605
 Nguyen-3_15_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f064c0ca0>>
 Nguyen-3_15_49,x*exp(x + 8),tensor(0.0005),-4039846.710111553
 Nguyen-3_15_50,sinh(x)*cosh(x),tensor(0.6106),0.5933027506378726
 Nguyen-3_15_51,sin(x + 5),tensor(0.4353),-0.6830519775936346
 Nguyen-3_15_52,-x**3/3,tensor(0.4678),-0.2946120442748634
 Nguyen-3_15_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f6402b2e0>>
 Nguyen-3_15_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa418ea90>>
 Nguyen-3_15_55,(x + sin(x))**2,tensor(0.4449),-0.5564608007723795
 Nguyen-3_15_56,cos(x)/2,tensor(0.4956),-0.03619281770670568
 Nguyen-3_15_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41543a0>>
 Nguyen-3_15_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f6402b4f0>>
 Nguyen-3_15_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840d57f0>>
 Nguyen-3_15_60,sin(2*x),tensor(0.5783),0.46834588327607385
 Nguyen-3_15_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840d58b0>>
 Nguyen-3_15_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa418ed00>>
 Nguyen-3_15_63,x*(sin(x) + 1),tensor(0.6374),0.6764807409309801
 Nguyen-3_15_64,sinh(x**2),tensor(0.5123),0.09381466811947059
 Nguyen-3_15_65,x + sin(x),tensor(0.6080),0.5842335146790447
 Nguyen-3_15_66,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58267cd0>>
 Nguyen-3_15_67,exp(x**2),tensor(0.4451),-0.5547997484034553
 Nguyen-3_15_68,5*x/2,tensor(0.5861),0.5011771297617242
 Nguyen-3_15_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f580f25b0>>
 Nguyen-3_15_70,2*x + cos(x),tensor(0.6220),0.6305930732771854
 Nguyen-3_15_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe403bf70>>
 Nguyen-3_15_72,x + 1,tensor(0.5732),0.4454057246796871
 Nguyen-3_15_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4127a90>>
 Nguyen-3_15_74,x**2*cos(5),tensor(0.4961),-0.031975249113746385
 Nguyen-3_15_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840d5220>>
 Nguyen-3_15_76,2*x + cos(x),tensor(0.6220),0.6305930732771854
 Nguyen-3_15_77,2*x + cos(x + 2),tensor(0.5374),0.2589265759270669
 Nguyen-3_15_78,0,tensor(0.),0
 Nguyen-3_15_79,1/(22*x),tensor(0.4675),-0.29714824535753537
 Nguyen-3_15_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5813e370>>
 Nguyen-3_15_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4197dc0>>
 Nguyen-3_15_82,sin(x)*cos(x)/2,tensor(0.5132),0.10058018289184767
 Nguyen-3_15_83,x**2*atan(3),tensor(0.5127),0.09683146572002155
 Nguyen-3_15_84,x*(x + tan(1)),tensor(0.7209),0.8500758170289082
 Nguyen-3_15_85,sinh(x)/4,tensor(0.5110),0.08397150237399897
 Nguyen-3_15_86,x**3,tensor(0.5457),0.30671295280655564
 Nguyen-3_15_87,(x**2 + x)/x,tensor(0.5732),0.4454057246796871
 Nguyen-3_15_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262bc3d0>>
 Nguyen-3_15_89,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1e7ac0>>
 Nguyen-3_15_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1e7a30>>
 Nguyen-3_15_91,x + tan(x),tensor(0.6051),0.5741894460677737
 Nguyen-3_15_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f583df070>>
 Nguyen-3_15_93,x + 5*sin(x),tensor(0.3557),-2.2815525790466133
 Nguyen-3_15_94,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2671ed30>>
 Nguyen-3_15_95,0,tensor(0.),0
 Nguyen-3_15_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f05da3bb0>>
 Nguyen-3_15_97,x*(3*x + 8),tensor(0.2691),-6.379943387291764
 Nguyen-3_15_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f263400a0>>
 Nguyen-3_15_99,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f583827f0>>
 Nguyen-3_15_100,x*(x + 1),tensor(0.6436),0.6933019480347765
 Nguyen-3_15_101,2*x*atan(x),tensor(0.5099),0.07584702147913136
 Nguyen-3_15_102,2*x + cos(x),tensor(0.6220),0.6305930732771854
 Nguyen-3_15_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe41977f0>>
 Nguyen-3_15_104,sin(x)/5,tensor(0.5020),0.016151377844338843
 Nguyen-3_15_105,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4074250>>
 Nguyen-3_15_106,x*(x**2 + x),tensor(0.5959),0.5402938543288935
 Nguyen-3_15_107,x**2*sin(x),tensor(0.5386),0.2659513031583638
 Nguyen-3_15_108,x**5 + 3*x,tensor(0.5135),0.10219901533175113
 Nguyen-3_15_109,x*(x*sin(x) + x),tensor(0.5847),0.4956560616894746
 Nguyen-3_15_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc4127190>>
 Nguyen-3_15_111,x**2*asinh(x),tensor(0.5401),0.2748933815642971
 Nguyen-3_15_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e1b2df0>>
 Nguyen-3_15_113,x,tensor(0.5732),0.4456890885065715
 Nguyen-3_15_114,x + tanh(x),tensor(0.6072),0.5816651915462538
 Nguyen-3_15_115,-tanh(x),tensor(0.4203),-0.9017952475009823
 Nguyen-3_15_116,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa418eeb0>>
 Nguyen-3_15_117,log(x**2 + 1),tensor(0.5076),0.05862358232245246
 Nguyen-3_15_118,tan(x)/3,tensor(0.5256),0.1851284640049552
 Nguyen-3_15_119,cos(3*x + 2),tensor(0.4195),-0.914616550537791
 Nguyen-3_15_120,3,tensor(0.),0
 Nguyen-3_15_121,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e125520>>
 Nguyen-3_15_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26540790>>
 Nguyen-3_15_123,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26015940>>
 Nguyen-3_15_124,x*(x + sinh(x)),tensor(0.5015),0.012109668643027094
 Nguyen-3_15_125,cosh(x)**2,tensor(0.4510),-0.4822868078173874
 Nguyen-3_15_126,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f263406a0>>
 Nguyen-3_15_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40a7dc0>>
 Nguyen-3_16_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f581c1310>>
 Nguyen-3_16_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262bc6a0>>
 Nguyen-3_16_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840d5070>>
 Nguyen-3_16_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f266be460>>
 Nguyen-3_16_4,log(x**(-3)),tensor(0.),0
 Nguyen-3_16_5,x**2 + sin(x),tensor(0.6264),0.6443321287892834
 Nguyen-3_16_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58235460>>
 Nguyen-3_16_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58235520>>
 Nguyen-3_16_8,3*x**2/2 + x,tensor(0.6550),0.7225057034650586
 Nguyen-3_16_9,x*sinh(x)**2,tensor(0.5615),0.39016103940552727
 Nguyen-3_16_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58162370>>
 Nguyen-3_16_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f260155e0>>
 Nguyen-3_16_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f260153d0>>
 Nguyen-3_16_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26015580>>
 Nguyen-3_16_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f6402b850>>
 Nguyen-3_16_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5813e880>>
