 Nguyen-5_0_0,-x**4/4 + x**3/3 + x,tensor(0.2886),-5.078448609823766
 Nguyen-5_18_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f03a7190>>
 Nguyen-5_18_10,x**5 + cos(x),tensor(0.1731),-21.80969246962079
 Nguyen-5_18_11,6*x**7/7 + x**5/5,tensor(0.2657),-6.6402186781746355
 Nguyen-5_18_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f040dd50>>
 Nguyen-5_18_13,x**2/21,tensor(0.2569),-7.36382965223738
 Nguyen-5_18_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f024f810>>
 Nguyen-5_18_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f024f550>>
 Nguyen-5_19_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1cbde90>>
 Nguyen-5_19_1,4*x**5 + x**2/2,tensor(0.2016),-14.693540370928439
 Nguyen-5_19_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f024dd50>>
 Nguyen-5_19_3,-x + exp(-x),tensor(0.1193),-53.52382364824658
 Nguyen-5_19_4,3*x + tan(x/3),tensor(0.1818),-19.254878168097108
 Nguyen-5_19_5,2*x + cos(x),tensor(0.1728),-21.902396360349698
 Nguyen-5_19_6,x**13/16 + x**2,tensor(0.2086),-13.393584142832442
 Nguyen-5_19_7,22*x**3,tensor(0.0456),-437.1998134209548
 Nguyen-5_19_8,2*x**3/3 + 6*sinh(x),tensor(0.0934),-93.31747215659047
 Nguyen-5_19_9,x**2 + x - 1,tensor(0.4409),-0.6082216954879245
 Nguyen-5_19_10,4*x - log(cos(x)),tensor(0.1521),-30.073889391790427
 Nguyen-5_19_11,x**3*cosh(4)/65,tensor(0.2683),-6.44039855542453
 Nguyen-5_19_12,x**2*cos(3)/2,tensor(0.2894),-5.030348855826382
 Nguyen-5_19_13,x**2*(1 - x),tensor(0.1924),-16.60946282281231
 Nguyen-5_19_14,2*x**2 + 9*x,tensor(0.0720),-165.36390867110768
 Nguyen-5_19_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0257850>>
 Nguyen-5_20_0,x*(2*x + asin(x)),tensor(0.1395),-37.03719891845329
 Nguyen-5_20_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0277790>>
 Nguyen-5_20_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0270e50>>
 Nguyen-5_20_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f03c2850>>
 Nguyen-5_20_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f03c3250>>
 Nguyen-5_20_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0264490>>
 Nguyen-5_20_6,25*x**4/2,tensor(0.0726),-162.0208030718312
 Nguyen-5_20_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f041e3d0>>
 Nguyen-5_20_8,x + sinh(x**2),tensor(0.2180),-11.868109185374731
 Nguyen-5_20_9,x**3/3 + x**2/2,tensor(0.2373),-9.332919776255089
 Nguyen-5_20_10,x**2 + (x - 1)*exp(x),tensor(0.3212),-3.466424284013046
 Nguyen-5_20_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f03c39d0>>
 Nguyen-5_20_12,-x,tensor(0.2079),-13.507579494747828
 Nguyen-5_20_13,-1/x,tensor(0.0678),-188.07649511514322
 Nguyen-5_20_14,x**3 + x*log(x),tensor(0.),0
 Nguyen-5_20_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f035e410>>
 Nguyen-5_21_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0264090>>
 Nguyen-5_21_1,cos(x)**(-2),tensor(0.1257),-47.400010413650136
 Nguyen-5_21_2,x**3/3 + x*cosh(x) - 2*sin(x),tensor(0.2385),-9.194520210106297
 Nguyen-5_21_3,log(sqrt(x)),tensor(0.),0
 Nguyen-5_21_4,x**5/5 + 2*x**2,tensor(0.1718),-22.2390155529435
 Nguyen-5_21_5,-4*x - 2*log(x + 2),tensor(0.1042),-72.9792778273634
 Nguyen-5_21_6,x/(3*x - 3),tensor(0.1920),-16.71139834940549
 Nguyen-5_21_7,x**2/2 + sin(x),tensor(0.2512),-7.8850647246471315
 Nguyen-5_21_8,atan(x + 2),tensor(0.1571),-27.789155809104287
 Nguyen-5_21_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f039bb90>>
 Nguyen-5_21_10,2*x*asin(x) - sqrt(x**2 + 1),tensor(0.2721),-6.154991310968838
 Nguyen-5_21_11,-x**2,tensor(0.3182),-3.589929799957205
 Nguyen-5_21_12,x**2*(x + 1),tensor(0.2158),-12.208899553932296
 Nguyen-5_21_13,x**2*sin(2),tensor(0.2124),-12.742089285334117
 Nguyen-5_21_14,3*acosh(x),tensor(0.),0
 Nguyen-5_21_15,-x*exp(x) - 4*x + cos(x),tensor(0.0888),-104.26565619789433
 Nguyen-5_22_0,x**2/2 - x + exp(x),tensor(0.1386),-37.61749050622634
 Nguyen-5_22_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0408d10>>
 Nguyen-5_22_2,5*x - sin(x),tensor(0.1540),-29.193013982072333
 Nguyen-5_22_3,3*x**4 + x**3/3,tensor(0.1726),-21.968340023057205
 Nguyen-5_22_4,x**2/2 + 16*log(x),tensor(0.),0
 Nguyen-5_22_5,x**2/2 + (x - 1)*exp(x),tensor(0.3882),-1.4839068232683745
 Nguyen-5_22_6,-x,tensor(0.2079),-13.507579494747828
 Nguyen-5_22_7,E*sin(2*x),tensor(0.1729),-21.870808419114287
 Nguyen-5_22_8,log(x**4),tensor(0.0961),-87.4197091362607
 Nguyen-5_22_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f029a010>>
 Nguyen-5_22_10,x + cos(3),tensor(0.6392),0.6814630700565086
 Nguyen-5_22_11,(x**2 + 2*x)**2,tensor(0.1095),-65.1755438439417
 Nguyen-5_22_12,4*x*tan(x),tensor(0.1043),-72.72136492959707
 Nguyen-5_22_13,x*(2*x + 1),tensor(0.1794),-19.920905907950203
 Nguyen-5_22_14,2*x*sinh(x) - 2*sinh(x),tensor(0.1263),-46.869757981841595
 Nguyen-5_22_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02d9dd0>>
 Nguyen-5_23_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f03175d0>>
 Nguyen-5_23_1,x/16,tensor(0.2627),-6.880769163871426
 Nguyen-5_23_2,6*x - 6*log(tanh(x) + 1),tensor(0.1507),-30.778145497412993
 Nguyen-5_23_3,x**2*(-x**2 + x),tensor(0.3087),-4.015327947091246
 Nguyen-5_23_4,x/2 + 1/2,tensor(0.2071),-13.662974082565544
 Nguyen-5_23_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02f4e10>>
 Nguyen-5_23_6,x**6/6 + x**4/2,tensor(0.2384),-9.208467345228211
 Nguyen-5_23_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f031a410>>
 Nguyen-5_23_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02eae90>>
 Nguyen-5_23_9,x**2*(2*x + 1),tensor(0.2112),-12.95327642322547
 Nguyen-5_23_10,x**3/4 + 3*x**2,tensor(0.1450),-33.75766836152843
 Nguyen-5_23_11,2*x**2 + 8*x,tensor(0.0801),-131.0423954159594
 Nguyen-5_23_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02de150>>
 Nguyen-5_23_13,x**2*cos(x)/2 - sin(x)*cos(x)/2 + cos(x)**2/2,tensor(0.1911),-16.92788169009565
 Nguyen-5_23_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02dfd90>>
 Nguyen-5_23_15,-x*exp(x) + x,tensor(0.2948),-4.72480536190578
 Nguyen-5_24_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0274150>>
 Nguyen-5_24_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02d0190>>
 Nguyen-5_24_2,(x + 1)/x,tensor(0.0639),-213.6306323897454
 Nguyen-5_24_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02dd050>>
 Nguyen-5_24_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0317fd0>>
 Nguyen-5_24_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0316b90>>
 Nguyen-5_24_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02fce90>>
 Nguyen-5_24_7,3*x**2*sin(x),tensor(0.2461),-8.381124736900476
 Nguyen-5_24_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02fdf50>>
 Nguyen-5_24_9,x**2/4 + 5/2,tensor(0.0978),-84.06552576103161
 Nguyen-5_24_10,x*(x + sin(4)),tensor(0.1861),-18.136384691286654
 Nguyen-5_24_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02ffdd0>>
 Nguyen-5_24_12,x**3*log(x)/3 + x**2/2,tensor(0.),0
 Nguyen-5_24_13,x**3/3 - x*cos(log(x)) + sin(log(x)),tensor(0.),0
 Nguyen-5_24_14,-tan(1),tensor(0.),0
 Nguyen-5_24_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0319810>>
 Nguyen-5_25_0,x**2*log(5),tensor(0.1842),-18.62364360555854
 Nguyen-5_25_1,x**4/4,tensor(0.2511),-7.89362436913661
 Nguyen-5_25_2,82*x**2 + x,tensor(0.0101),-9670.458408273535
 Nguyen-5_25_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f032ba10>>
 Nguyen-5_25_4,2*(x + 1)/x,tensor(0.0339),-809.0102662389271
 Nguyen-5_25_5,26*x**5 + x,tensor(0.0453),-443.13308309521716
 Nguyen-5_25_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0329490>>
 Nguyen-5_25_7,-2/x,tensor(0.0357),-728.2901522110503
 Nguyen-5_25_8,x**2*(2*x + exp(x)),tensor(0.1831),-18.917696772414576
 Nguyen-5_25_9,3*x**3 + 3*x,tensor(0.1307),-43.23316198874256
 Nguyen-5_25_10,log(9*x + 3)/6,tensor(0.),0
 Nguyen-5_25_11,2*x**7 + x,tensor(0.2460),-8.39576841249279
 Nguyen-5_25_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0329d10>>
 Nguyen-5_25_13,x + 5,tensor(0.0625),-224.0797566160066
 Nguyen-5_25_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73cdaf00d0>>
 Nguyen-5_25_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0297f10>>
 Nguyen-5_26_0,x + sqrt(x + 2),tensor(0.1432),-34.808317570588045
 Nguyen-5_26_1,x**3/27,tensor(0.2606),-7.052056087117943
 Nguyen-5_26_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db248950>>
 Nguyen-5_26_3,asinh(x)**2,tensor(0.2153),-12.281122302159746
 Nguyen-5_26_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db249d50>>
 Nguyen-5_26_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db249d10>>
 Nguyen-5_26_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db24a350>>
 Nguyen-5_26_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db24a450>>
 Nguyen-5_26_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db24a590>>
 Nguyen-5_26_9,12*x*(x - 1),tensor(0.0363),-703.9822565459897
 Nguyen-5_26_10,2*x**3 + x**2/2,tensor(0.2349),-9.612023525401225
 Nguyen-5_26_11,3*x**2/25 - 25*cos(x),tensor(0.0197),-2470.64706794043
 Nguyen-5_26_12,x**3/4,tensor(0.2652),-6.6764678453512
 Nguyen-5_26_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db248a90>>
 Nguyen-5_26_14,-x*cos(x) + sin(x),tensor(0.2665),-6.5787782739563365
 Nguyen-5_26_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02c8b10>>
 Nguyen-5_27_0,-sin(2*x - 5)/2,tensor(0.2751),-5.946775568136695
 Nguyen-5_27_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0317e10>>
 Nguyen-5_27_2,x**3*tan(2)/3,tensor(0.2390),-9.136908087191966
 Nguyen-5_27_3,1/x,tensor(0.0682),-185.4400595661516
 Nguyen-5_27_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02af450>>
 Nguyen-5_27_5,x*(1 - 3*x) + x,tensor(0.2470),-8.293244576443069
 Nguyen-5_27_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0247f50>>
 Nguyen-5_27_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0246750>>
 Nguyen-5_27_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02666d0>>
 Nguyen-5_27_9,x**2*sin(1),tensor(0.2156),-12.244313574952836
 Nguyen-5_27_10,cos(x) - 1,tensor(0.2883),-5.091194882411762
 Nguyen-5_27_11,1/(4*x**4),tensor(4.2875e-05),-543942420.7573806
 Nguyen-5_27_12,(x - 5)**2,tensor(0.0140),-4932.416942358305
 Nguyen-5_27_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f03e6390>>
 Nguyen-5_27_14,(2*x + 2)/x,tensor(0.0339),-809.0102662389271
 Nguyen-5_27_15,sinh(x),tensor(0.2815),-5.512462452868978
 Nguyen-5_28_0,sqrt(x)*cos(x),tensor(0.),0
 Nguyen-5_28_1,x*(x + 16),tensor(0.0415),-532.1030483691463
 Nguyen-5_28_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db29f790>>
 Nguyen-5_28_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2a1590>>
 Nguyen-5_28_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2a06d0>>
 Nguyen-5_28_5,(2*x + 1/2)**2,tensor(0.1183),-54.59836592232586
 Nguyen-5_28_6,x**3 + 4*x**2,tensor(0.1259),-47.235446415694824
 Nguyen-5_28_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db248d90>>
 Nguyen-5_28_8,245*x,tensor(0.0027),-137418.95062820887
 Nguyen-5_28_9,x*log(x)**2,tensor(0.),0
 Nguyen-5_28_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02afbd0>>
 Nguyen-5_28_11,x**4/4 + x**3/3 + x**2/2,tensor(0.2290),-10.339634104992065
 Nguyen-5_28_12,-x*cos(x + 1) + exp(x),tensor(0.1369),-38.777950134405295
 Nguyen-5_28_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02b4ad0>>
 Nguyen-5_28_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2a08d0>>
 Nguyen-5_28_15,-x - tan(x),tensor(0.1560),-28.271034530523213
 Nguyen-5_29_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0246d10>>
 Nguyen-5_29_1,3*x,tensor(0.1968),-15.65364058080375
 Nguyen-5_29_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db29f750>>
 Nguyen-5_29_3,sinh(x + 1),tensor(0.1414),-35.86891248691019
 Nguyen-5_29_4,x*acos(4),tensor(0.),0
 Nguyen-5_29_5,x**2/2 - x*tan(2),tensor(0.2198),-11.597354511099208
 Nguyen-5_29_6,x**6/3 + log(x),tensor(0.),0
 Nguyen-5_29_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0319c50>>
 Nguyen-5_29_8,x**5/5 - sin(x),tensor(0.2159),-12.187183613274499
 Nguyen-5_29_9,x**4/2 + x**3/3,tensor(0.2482),-8.171518345637686
 Nguyen-5_29_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f031a350>>
 Nguyen-5_29_11,-log(cos(x)),tensor(0.2289),-10.343634536321636
 Nguyen-5_29_12,sinh(x**2),tensor(0.2049),-14.05107649636982
 Nguyen-5_29_13,(4*x + 5)**2,tensor(0.0106),-8752.997043106563
 Nguyen-5_29_14,x/tan(5),tensor(0.2446),-8.533748792328524
 Nguyen-5_29_15,2*x*sin(x),tensor(0.1778),-20.38579487033545
 Nguyen-5_30_0,log(x**2),tensor(0.1925),-16.597984628120255
 Nguyen-5_30_1,2*x*atanh(x),tensor(0.1414),-35.86494794608068
 Nguyen-5_30_2,x + sin(5),tensor(0.6384),0.679191441227019
 Nguyen-5_30_3,2*x - tan(x),tensor(0.2864),-5.2074786212033715
 Nguyen-5_30_4,x**2/2 + 2*x,tensor(0.2269),-10.602920785777268
 Nguyen-5_30_5,x + log(x) + cos(x),tensor(0.),0
 Nguyen-5_30_6,9*sqrt(x)*exp(-x) + x**2/2,tensor(0.),0
 Nguyen-5_30_7,(x + cos(x))/x,tensor(0.0643),-210.52544734682178
 Nguyen-5_30_8,x**3 + 2*x*sin(x) - x - log(cos(x)),tensor(0.1532),-29.567425996216798
 Nguyen-5_30_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1cac450>>
 Nguyen-5_30_10,2*x + cos(3*x),tensor(0.2264),-10.674618047676082
 Nguyen-5_30_11,x*log(x) - x,tensor(0.),0
 Nguyen-5_30_12,5*x**6,tensor(0.1519),-30.18806463284875
 Nguyen-5_30_13,0,tensor(0.),0
 Nguyen-5_30_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2bea90>>
 Nguyen-5_30_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2bc550>>
 Nguyen-5_31_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02a7350>>
 Nguyen-5_31_1,x/2 + (x - 1)*exp(x),tensor(0.5542),0.35286502246896256
 Nguyen-5_31_2,1/(3*x**2 + x),tensor(0.0497),-365.2647339240628
 Nguyen-5_31_3,1/(7*x),tensor(0.2269),-10.604102778115706
 Nguyen-5_31_4,x**2*cosh(1),tensor(0.1866),-18.00807219369682
 Nguyen-5_31_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db279290>>
 Nguyen-5_31_6,3*x - cos(x),tensor(0.2197),-11.616085631867806
 Nguyen-5_31_7,x**2 + asinh(x),tensor(0.2225),-11.209612024342022
 Nguyen-5_31_8,-log(x) + sin(x),tensor(0.),0
 Nguyen-5_31_9,x*(2 - x),tensor(0.2823),-5.46611502310858
 Nguyen-5_31_10,x**2*(x + 2)**3,tensor(0.0483),-387.5289608664266
 Nguyen-5_31_11,x**2/2 + 3*x/2,tensor(0.2430),-8.705649851847816
 Nguyen-5_31_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db281710>>
 Nguyen-5_31_13,4*x**(3/2)/3 + 2*x**7/7,tensor(0.),0
 Nguyen-5_31_14,x + cos(x) + 3,tensor(0.0765),-144.58235002472713
 Nguyen-5_31_15,x**2/2 + 5*x/3,tensor(0.2384),-9.209969227365939
 Nguyen-5_32_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f032a910>>
 Nguyen-5_32_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f0256050>>
 Nguyen-5_32_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02a6c90>>
 Nguyen-5_32_3,sqrt(13)*x**2,tensor(0.1312),-42.83172048147273
 Nguyen-5_32_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db24a110>>
 Nguyen-5_32_5,x**2*log(3)/2,tensor(0.2297),-10.245514230303808
 Nguyen-5_32_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2ec210>>
 Nguyen-5_32_7,(x - 1)*exp(x),tensor(0.4780),-0.19254678420651783
 Nguyen-5_32_8,-x**3 - 2*x**2,tensor(0.2812),-5.535135902675171
 Nguyen-5_32_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db29d150>>
 Nguyen-5_32_10,2*x + sin(5),tensor(0.3284),-3.182827641375856
 Nguyen-5_32_11,2*x**5/5 + x**4/4,tensor(0.2556),-7.485939801691744
 Nguyen-5_32_12,exp(2*x**3/3),tensor(0.1601),-26.51828858666301
 Nguyen-5_32_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f032fc10>>
 Nguyen-5_32_14,2*x**(2/9)/9 + x**5/5,tensor(0.),0
 Nguyen-5_32_15,x**4*sin(3)/4,tensor(0.2585),-7.228960652004968
 Nguyen-5_33_0,sin(x) + 1,tensor(0.1668),-23.93986706619281
 Nguyen-5_33_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1cc3750>>
 Nguyen-5_33_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1cf1450>>
 Nguyen-5_33_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1cf20d0>>
 Nguyen-5_33_4,x/10,tensor(0.2644),-6.741999160254063
 Nguyen-5_33_5,3*x**2*acos(x),tensor(0.0975),-84.64389078195491
 Nguyen-5_33_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1ca2a50>>
 Nguyen-5_33_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1cd7110>>
 Nguyen-5_33_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1cbd210>>
 Nguyen-5_33_9,x**2*sinh(5),tensor(0.0111),-7983.307384958333
 Nguyen-5_33_10,-sqrt(x)*(x + 2),tensor(0.),0
 Nguyen-5_33_11,4*x**3/3,tensor(0.2723),-6.144282035496419
 Nguyen-5_33_12,-1/(13*x),tensor(0.2470),-8.29077573750779
 Nguyen-5_33_13,(x + 1)*log(x),tensor(0.),0
 Nguyen-5_33_14,1/(3*x**5),tensor(1.5925e-06),-394317793507.8778
 Nguyen-5_33_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2f5090>>
 Nguyen-5_34_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2ecb50>>
 Nguyen-5_34_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db32a510>>
 Nguyen-5_34_2,2*x + tan(4),tensor(0.1530),-29.65917122823754
 Nguyen-5_34_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db32b290>>
 Nguyen-5_34_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db25ec50>>
 Nguyen-5_34_5,x**2 + log(x),tensor(0.),0
 Nguyen-5_34_6,2*x**3 - x,tensor(0.2520),-7.813783937034849
 Nguyen-5_34_7,x**4/4 - x**2/2,tensor(0.2812),-5.534390232874242
 Nguyen-5_34_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db2ed610>>
 Nguyen-5_34_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db13dd10>>
 Nguyen-5_34_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db13d390>>
 Nguyen-5_34_11,2*sqrt(x) + x,tensor(0.),0
 Nguyen-5_34_12,x**2*log(x) - x,tensor(0.),0
 Nguyen-5_34_13,x*tan(2) + 2*x,tensor(0.2504),-7.95949844192185
 Nguyen-5_34_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db13f6d0>>
 Nguyen-5_34_15,-tan(x/2)/4,tensor(0.2532),-7.698617652291549
 Nguyen-5_35_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f02a78d0>>
 Nguyen-5_35_1,5/(2*x),tensor(0.0289),-1126.529751716878
 Nguyen-5_35_2,2*x**2 + 2*x,tensor(0.1727),-21.960143343591277
 Nguyen-5_35_3,x*atanh(2*x)/6 + atanh(2*x),tensor(0.),0
 Nguyen-5_35_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db17cc50>>
 Nguyen-5_35_5,-log(x),tensor(0.),0
 Nguyen-5_35_6,x**2 + x*cos(x) + 2*x,tensor(0.1862),-18.103981892777767
 Nguyen-5_35_7,x**2/2 - sin(2*x)/4,tensor(0.2191),-11.698990989195016
 Nguyen-5_35_8,x**2*(x + 5),tensor(0.1100),-64.44022140974484
 Nguyen-5_35_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db157390>>
 Nguyen-5_35_10,3*x + 3,tensor(0.0894),-102.79959879044206
 Nguyen-5_35_11,x**3*(2*x + 2),tensor(0.1976),-15.482863978522435
 Nguyen-5_35_12,x**2/2 + 8*x,tensor(0.0823),-123.29936891870075
 Nguyen-5_35_13,-x + exp(x),tensor(0.1487),-31.786687528990072
 Nguyen-5_35_14,4*x**2 + log(x),tensor(0.),0
 Nguyen-5_35_15,2*x*cos(x)**3,tensor(0.2875),-5.1391906445603714
 Nguyen-5_36_0,x**5/5 + 9*x**2/2,tensor(0.1161),-56.96375085672888
 Nguyen-5_36_1,x*(x + 4)*sin(x),tensor(0.1341),-40.718307076216654
 Nguyen-5_36_2,2*log(x**2 + 1),tensor(0.1859),-18.167541391522544
 Nguyen-5_36_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db32f7d0>>
 Nguyen-5_36_4,x**2/2 - x + sin(x),tensor(0.2293),-10.29992597997028
 Nguyen-5_36_5,log(x)*tanh(x),tensor(0.),0
 Nguyen-5_36_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db162ad0>>
 Nguyen-5_36_7,(x + 6)**2,tensor(0.0107),-8625.164308291784
 Nguyen-5_36_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db329b50>>
 Nguyen-5_36_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73f1d3f190>>
 Nguyen-5_36_10,acos(3*x),tensor(0.),0
 Nguyen-5_36_11,5*x + cos(x),tensor(0.1174),-55.49347702919305
 Nguyen-5_36_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db1612d0>>
 Nguyen-5_36_13,x*log(x) - x + 2*atan(x + 2),tensor(0.),0
 Nguyen-5_36_14,x**2*log(3),tensor(0.2041),-14.198755958955331
 Nguyen-5_36_15,exp(x**2 + 3),tensor(0.0120),-6747.044525722991
 Nguyen-5_37_0,4*x**7/37 + x**2/2,tensor(0.2330),-9.837688980766728
 Nguyen-5_37_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f73db183290>>
