 Nguyen-2_0_0,x + tan(x),tensor(0.5285),0.20432797862569518
 Nguyen-2_9_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25ff88b0>>
 Nguyen-2_9_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25ff8dc0>>
 Nguyen-2_9_52,4*sin(x),tensor(0.4067),-1.1288616263095506
 Nguyen-2_9_53,2*exp(x)*sin(x),tensor(0.6912),0.8004065400141976
 Nguyen-2_9_54,x*(x**2 + x + 1),tensor(0.7561),0.8959749397065094
 Nguyen-2_9_55,exp(x) + asin(x),tensor(0.5595),0.3801847883431072
 Nguyen-2_9_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4095460>>
 Nguyen-2_9_57,x*(x + exp(x)) + x,tensor(0.6991),0.8146621635525918
 Nguyen-2_9_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841dc2e0>>
 Nguyen-2_9_59,x**2/6 + sin(x),tensor(0.5730),0.44458514360626966
 Nguyen-2_9_60,4*x**2,tensor(0.4065),-1.1316830662040935
 Nguyen-2_9_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f64038ac0>>
 Nguyen-2_9_62,2*x*cos(x),tensor(0.5627),0.39627586742247656
 Nguyen-2_9_63,(x + sin(x))**2,tensor(0.4312),-0.7395912144609347
 Nguyen-2_9_64,cos(x)**3,tensor(0.4677),-0.29578621876975686
 Nguyen-2_9_65,2*x*exp(x),tensor(0.6248),0.6394237639528935
 Nguyen-2_9_66,sin(x + 2),tensor(0.4420),-0.5942133457036494
 Nguyen-2_9_67,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84107280>>
 Nguyen-2_9_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262a3160>>
 Nguyen-2_9_69,x**2/2 + sin(x),tensor(0.6129),0.6010163361050075
 Nguyen-2_9_70,x + cosh(x),tensor(0.5567),0.36610794663916313
 Nguyen-2_9_71,2*x + sin(2),tensor(0.5970),0.5441635683655504
 Nguyen-2_9_72,29*x**2,tensor(0.0762),-146.07609087747582
 Nguyen-2_9_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f584b2d00>>
 Nguyen-2_9_74,x,tensor(0.5602),0.3835012024525105
 Nguyen-2_9_75,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e15f730>>
 Nguyen-2_9_76,x*(2*x + 5),tensor(0.3437),-2.646585278113044
 Nguyen-2_9_77,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25ff8d60>>
 Nguyen-2_9_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25ff8220>>
 Nguyen-2_9_79,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58485970>>
 Nguyen-2_9_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58485bb0>>
 Nguyen-2_9_81,x*(x + 3),tensor(0.5264),0.19072171488803324
 Nguyen-2_9_82,x*(x + 3),tensor(0.5264),0.19072171488803324
 Nguyen-2_9_83,x,tensor(0.5602),0.3835012024525105
 Nguyen-2_9_84,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e178e50>>
 Nguyen-2_9_85,x**3*tan(1),tensor(0.5554),0.35897933737566246
 Nguyen-2_9_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e14c1f0>>
 Nguyen-2_9_87,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e14c1c0>>
 Nguyen-2_9_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e07f1f0>>
 Nguyen-2_9_89,x + asin(x) + 1,tensor(0.5713),0.4370927819012834
 Nguyen-2_9_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f267c9f70>>
 Nguyen-2_9_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41d3fd0>>
 Nguyen-2_9_92,x*cos(x - 5),tensor(0.4390),-0.6332228045997426
 Nguyen-2_9_93,x*(x + atan(x)),tensor(0.5179),0.13368934923139142
 Nguyen-2_9_94,x + cos(x),tensor(0.5653),0.4086629374622819
 Nguyen-2_9_95,2*x*log(5),tensor(0.4413),-0.6022223598562935
 Nguyen-2_9_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f265d3d00>>
 Nguyen-2_9_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f64073790>>
 Nguyen-2_9_98,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40d7d90>>
 Nguyen-2_9_99,6*x**6,tensor(0.4257),-0.8197205068622049
 Nguyen-2_9_100,cos(x + 4),tensor(0.4557),-0.4266155275987902
 Nguyen-2_9_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2627d670>>
 Nguyen-2_9_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2627db80>>
 Nguyen-2_9_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f580a8580>>
 Nguyen-2_9_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40f2850>>
 Nguyen-2_9_105,(x - 1)*exp(x),tensor(0.4056),-1.1475668431390686
 Nguyen-2_9_106,tan(x + 2),tensor(0.0570),-272.2745145533444
 Nguyen-2_9_107,x**5/55,tensor(0.4783),-0.18943553621417086
 Nguyen-2_9_108,x + cos(5),tensor(0.6069),0.5803213564111647
 Nguyen-2_9_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841a95b0>>
 Nguyen-2_9_110,x*(x + sin(x)),tensor(0.5166),0.12469339712868388
 Nguyen-2_9_111,x*sin(1),tensor(0.5506),0.3339484122973626
 Nguyen-2_9_112,4*x + 3/2,tensor(0.3735),-1.8124253343210674
 Nguyen-2_9_113,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841e4f40>>
 Nguyen-2_9_114,2*sinh(x),tensor(0.5347),0.24248309490732434
 Nguyen-2_9_115,tanh(x + 1),tensor(0.5398),0.2729109238741222
 Nguyen-2_9_116,acosh(x) - 1,tensor(0.),0
 Nguyen-2_9_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e178d30>>
 Nguyen-2_9_118,2*x + 2,tensor(0.4051),-1.1572481826549654
 Nguyen-2_9_119,x*(x + exp(x)) + x,tensor(0.6991),0.8146621635525918
 Nguyen-2_9_120,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f641c2e50>>
 Nguyen-2_9_121,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f051a0520>>
 Nguyen-2_9_122,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f641285b0>>
 Nguyen-2_9_123,-x*(x + 1),tensor(0.3634),-2.0682468154196108
 Nguyen-2_9_124,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0652a850>>
 Nguyen-2_9_125,5*x*cos(x),tensor(0.4014),-1.2246499904190342
 Nguyen-2_9_126,log(x + 1),tensor(0.4523),-0.46629143411339413
 Nguyen-2_9_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26763370>>
 Nguyen-2_10_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f584b24c0>>
 Nguyen-2_10_1,x/(sin(x) + 5),tensor(0.4943),-0.046841494019144836
 Nguyen-2_10_2,3*x*asinh(x),tensor(0.4798),-0.17523111541225034
 Nguyen-2_10_3,2*x + 2,tensor(0.4051),-1.1572481826549654
 Nguyen-2_10_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f267c9ca0>>
 Nguyen-2_10_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e14c0d0>>
 Nguyen-2_10_6,-x + exp(x),tensor(0.4723),-0.24833807417833165
 Nguyen-2_10_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25ff8040>>
 Nguyen-2_10_8,5/(x + 15),tensor(0.4955),-0.03681655464186062
 Nguyen-2_10_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e15f9a0>>
 Nguyen-2_10_10,x**3 + 4,tensor(0.2277),-10.499241734505334
 Nguyen-2_10_11,x + tan(x) + 8,tensor(0.1243),-48.62921549593571
 Nguyen-2_10_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e178190>>
 Nguyen-2_10_13,sin(x) + 2,tensor(0.3937),-1.3716603231249649
 Nguyen-2_10_14,x*(sin(x) + 1),tensor(0.6744),0.7668125680614895
 Nguyen-2_10_15,cos(x)**2,tensor(0.4702),-0.2695292144916861
 Nguyen-2_10_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40d7d00>>
 Nguyen-2_10_17,x*exp(x),tensor(0.7727),0.913479636426382
 Nguyen-2_10_18,x/2,tensor(0.5237),0.1728599116560905
 Nguyen-2_10_19,x*(x**2 + x),tensor(0.6211),0.6277719547438383
 Nguyen-2_10_20,x + cos(5),tensor(0.6069),0.5803213564111647
 Nguyen-2_10_21,3*x*cos(x),tensor(0.5264),0.19073615373810004
 Nguyen-2_10_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58241af0>>
 Nguyen-2_10_23,x*asinh(x) + 2*x,tensor(0.6820),0.7826219106608876
 Nguyen-2_10_24,x*(x + cos(x)),tensor(0.6306),0.6568649591084639
 Nguyen-2_10_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58470f70>>
 Nguyen-2_10_26,5*x - tan(x),tensor(0.3987),-1.2750812817406216
 Nguyen-2_10_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40a7ac0>>
 Nguyen-2_10_28,3*x**3,tensor(0.5420),0.2860714047195868
 Nguyen-2_10_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26763e50>>
 Nguyen-2_10_30,x**3/3 + exp(x),tensor(0.5797),0.4745163364551187
 Nguyen-2_10_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8417bf10>>
 Nguyen-2_10_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0652a910>>
 Nguyen-2_10_33,x**2*atanh(x),tensor(0.5474),0.3163345942485748
 Nguyen-2_10_34,x**2*(x + cos(x)),tensor(0.5936),0.5313488838470298
 Nguyen-2_10_35,2*x**2/cos(4),tensor(0.3174),-3.626472100752067
 Nguyen-2_10_36,x*asinh(x) + x,tensor(0.6777),0.7737938497924601
 Nguyen-2_10_37,x*(x + exp(x)) + x,tensor(0.6991),0.8146621635525918
 Nguyen-2_10_38,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25fc6fa0>>
 Nguyen-2_10_39,x*(x + cos(x)),tensor(0.6306),0.6568649591084639
 Nguyen-2_10_40,log(5)/x,tensor(0.0430),-495.2974158596501
 Nguyen-2_10_41,x**2*exp(x),tensor(0.6559),0.7248577511156037
 Nguyen-2_10_42,x**4*tanh(3),tensor(0.5119),0.09093292653289287
 Nguyen-2_10_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25ff8df0>>
 Nguyen-2_10_44,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840ea460>>
 Nguyen-2_10_45,sin(x) - cos(x),tensor(0.4176),-0.9453072311771566
 Nguyen-2_10_46,x*(x + exp(x)),tensor(0.7825),0.9227375696422087
 Nguyen-2_10_47,x**3/9,tensor(0.4841),-0.13546101832447066
 Nguyen-2_10_48,x*cosh(x),tensor(0.5727),0.44345758364296317
 Nguyen-2_10_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262a30d0>>
 Nguyen-2_10_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840eab80>>
 Nguyen-2_10_51,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58470d90>>
 Nguyen-2_10_52,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58470700>>
 Nguyen-2_10_53,x*(2*x + 1),tensor(0.7060),0.8265584190024046
 Nguyen-2_10_54,2*x**2 - x,tensor(0.3996),-1.2569507610035888
 Nguyen-2_10_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58241f40>>
 Nguyen-2_10_56,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262a3a90>>
 Nguyen-2_10_57,4*x*exp(x),tensor(0.3077),-4.0621487736851485
 Nguyen-2_10_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41717c0>>
 Nguyen-2_10_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4171610>>
 Nguyen-2_10_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840eaeb0>>
 Nguyen-2_10_61,x**2,tensor(0.5196),0.14496153606136797
 Nguyen-2_10_62,x + tan(2*x),tensor(0.0231),-1792.9796954830706
 Nguyen-2_10_63,x**3*cos(3),tensor(0.4209),-0.8928960296718058
 Nguyen-2_10_64,x*(x + sqrt(2)),tensor(0.7431),0.8804555197949209
 Nguyen-2_10_65,2*exp(2*x),tensor(0.2123),-12.767409783007215
 Nguyen-2_10_66,x + tan(x) + 1,tensor(0.5624),0.3947011641326422
 Nguyen-2_10_67,sin(x) + cos(x) + 4,tensor(0.1940),-16.252940039697087
 Nguyen-2_10_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84107940>>
 Nguyen-2_10_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f84107670>>
 Nguyen-2_10_70,3*x**4/4 + x,tensor(0.6307),0.6572092168191027
 Nguyen-2_10_71,4*x + sin(x),tensor(0.3217),-3.447682287053545
 Nguyen-2_10_72,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e07fd60>>
 Nguyen-2_10_73,x*exp(5*x),tensor(0.0380),-640.1687751292643
 Nguyen-2_10_74,sin(2),tensor(0.),0
 Nguyen-2_10_75,2*x**2*cosh(x),tensor(0.4798),-0.1752458385304001
 Nguyen-2_10_76,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26763520>>
 Nguyen-2_10_77,x**2 + exp(x),tensor(0.4991),-0.007104185755745895
 Nguyen-2_10_78,-log(cos(x)),tensor(0.5062),0.04836578717649509
 Nguyen-2_10_79,x**3*exp(x),tensor(0.6432),0.6922377494663597
 Nguyen-2_10_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841a98b0>>
 Nguyen-2_10_81,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe40f2280>>
 Nguyen-2_10_82,x*sin(2*x),tensor(0.5193),0.14323288922437039
 Nguyen-2_10_83,2*x*(x - 1),tensor(0.3265),-3.2537256081475157
 Nguyen-2_10_84,x**3/3 + x,tensor(0.5698),0.4300005274080557
 Nguyen-2_10_85,x*(x**2 + 1),tensor(0.5703),0.4324439409771723
 Nguyen-2_10_86,x + tan(2),tensor(0.2745),-5.983201329302663
 Nguyen-2_10_87,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41731f0>>
 Nguyen-2_10_88,sin(x) + asin(x),tensor(0.5447),0.3015657799783742
 Nguyen-2_10_89,x**2*(x + cos(x)),tensor(0.5936),0.5313488838470298
 Nguyen-2_10_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06223760>>
 Nguyen-2_10_91,2*x + cos(x),tensor(0.5689),0.42599034347438935
 Nguyen-2_10_92,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4095e50>>
 Nguyen-2_10_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4095ee0>>
 Nguyen-2_10_94,sin(x)*cos(x)/3,tensor(0.4973),-0.022196601211420308
 Nguyen-2_10_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4095c70>>
 Nguyen-2_10_96,x + sin(x) + 1,tensor(0.5861),0.5013451813512179
 Nguyen-2_10_97,3*x*(x + 1),tensor(0.5206),0.1522415323036358
 Nguyen-2_10_98,exp(x),tensor(0.5658),0.4109918266448592
 Nguyen-2_10_99,2*x + sin(x),tensor(0.4696),-0.275290414064725
 Nguyen-2_10_100,x**2,tensor(0.5196),0.14496153606136797
 Nguyen-2_10_101,x + tan(1),tensor(0.4654),-0.319712264517652
 Nguyen-2_10_102,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f64128e50>>
 Nguyen-2_10_103,3*x*sinh(x),tensor(0.4439),-0.5696682445144454
 Nguyen-2_10_104,exp(x/2),tensor(0.5228),0.16704073715412693
 Nguyen-2_10_105,cos(2*x),tensor(0.4476),-0.5233439587300117
 Nguyen-2_10_106,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5848f760>>
 Nguyen-2_10_107,exp(x/4),tensor(0.4970),-0.024305205275003017
 Nguyen-2_10_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f06223850>>
 Nguyen-2_10_109,x*(x - sin(x)),tensor(0.4840),-0.13668159083710707
 Nguyen-2_10_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f840ea580>>
 Nguyen-2_10_111,x*(x + cos(x)),tensor(0.6306),0.6568649591084639
 Nguyen-2_10_112,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f25fc6400>>
 Nguyen-2_10_113,x + exp(x),tensor(0.5706),0.4336415560407636
 Nguyen-2_10_114,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58485040>>
 Nguyen-2_10_115,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c0220>>
 Nguyen-2_10_116,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c0100>>
 Nguyen-2_10_117,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c03d0>>
 Nguyen-2_10_118,x*(x*exp(x) + x),tensor(0.6110),0.594804336958537
 Nguyen-2_10_119,x**5/35,tensor(0.4788),-0.18516551072891363
 Nguyen-2_10_120,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f051a0fd0>>
 Nguyen-2_10_121,x**4/2 + exp(x),tensor(0.5528),0.34541523227599413
 Nguyen-2_10_122,x*(x**2 + x),tensor(0.6211),0.6277719547438383
 Nguyen-2_10_123,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2627ddf0>>
 Nguyen-2_10_124,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4050d60>>
 Nguyen-2_10_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4050a90>>
 Nguyen-2_10_126,exp(x)*asin(x),tensor(0.8654),0.9758210546581868
 Nguyen-2_10_127,x**3/sin(5),tensor(0.4181),-0.9375286239157277
 Nguyen-2_11_0,x**2 + x + cosh(x),tensor(0.4926),-0.06065615630070953
 Nguyen-2_11_1,x*(x**2 + x),tensor(0.6211),0.6277719547438383
 Nguyen-2_11_2,5*x**2,tensor(0.3542),-2.3246924257729207
 Nguyen-2_11_3,x*(x + cos(x)),tensor(0.6306),0.6568649591084639
 Nguyen-2_11_4,x**3*cos(2),tensor(0.4531),-0.45705675504587084
 Nguyen-2_11_5,x*asin(x),tensor(0.5238),0.17333107653653412
 Nguyen-2_11_6,cos(x) + tan(x),tensor(0.5831),0.4887930348856525
 Nguyen-2_11_7,3*x*sin(x),tensor(0.4833),-0.14302769127335635
 Nguyen-2_11_8,x*(x + sin(x)),tensor(0.5166),0.12469339712868388
 Nguyen-2_11_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e178400>>
 Nguyen-2_11_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e178700>>
 Nguyen-2_11_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e178df0>>
 Nguyen-2_11_12,4*x/3,tensor(0.5710),0.4355009280630012
 Nguyen-2_11_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8417b7f0>>
 Nguyen-2_11_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f8417b310>>
 Nguyen-2_11_15,3*x + cosh(x),tensor(0.4889),-0.0927513248594527
 Nguyen-2_11_16,E*x,tensor(0.4874),-0.10601228228528137
 Nguyen-2_11_17,x/10,tensor(0.4869),-0.11025555183795732
 Nguyen-2_11_18,x**7/23,tensor(0.4790),-0.1829536532799827
 Nguyen-2_11_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f841e4ee0>>
 Nguyen-2_11_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f0652a9a0>>
 Nguyen-2_11_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f26780430>>
 Nguyen-2_11_22,4*x**2*asinh(x),tensor(0.5120),0.09126884689192205
 Nguyen-2_11_23,x**2/2 + exp(x),tensor(0.5359),0.24991014287041147
 Nguyen-2_11_24,-3*tan(x),tensor(0.2451),-8.490059377504156
 Nguyen-2_11_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e15fac0>>
 Nguyen-2_11_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f265ffc10>>
 Nguyen-2_11_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f265ff3d0>>
 Nguyen-2_11_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fe4050370>>
 Nguyen-2_11_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4131fa0>>
 Nguyen-2_11_30,x/sinh(1),tensor(0.5513),0.33734973739617735
 Nguyen-2_11_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2e14cfd0>>
 Nguyen-2_11_32,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa4173d30>>
 Nguyen-2_11_33,3*sin(x),tensor(0.4863),-0.11557432894125008
 Nguyen-2_11_34,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2606e520>>
 Nguyen-2_11_35,x*(x + cosh(x)) + x,tensor(0.6443),0.6952665198616111
 Nguyen-2_11_36,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c04c0>>
 Nguyen-2_11_37,3*x**2/4,tensor(0.5125),0.09545803836612898
 Nguyen-2_11_38,x,tensor(0.5602),0.3835012024525105
 Nguyen-2_11_39,x*(x + 1)*sin(x),tensor(0.6010),0.5593547775845601
 Nguyen-2_11_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc40a7c70>>
 Nguyen-2_11_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c0af0>>
 Nguyen-2_11_42,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f262c0bb0>>
 Nguyen-2_11_43,x*tanh(x)**2 + x,tensor(0.5731),0.44530047309967635
 Nguyen-2_11_44,x + sin(x) + 1,tensor(0.5861),0.5013451813512179
 Nguyen-2_11_45,x + sqrt(3),tensor(0.4362),-0.670575346438856
 Nguyen-2_11_46,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f04eb1820>>
 Nguyen-2_11_47,sinh(x) + 1,tensor(0.5795),0.4734850938025599
 Nguyen-2_11_48,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41d3760>>
 Nguyen-2_11_49,4*x**3/3,tensor(0.5480),0.31957617768353086
 Nguyen-2_11_50,-x + exp(3),tensor(0.0507),-349.43568263851876
 Nguyen-2_11_51,cos(3*x),tensor(0.4068),-1.1260738354638096
 Nguyen-2_11_52,cos(2*x),tensor(0.4476),-0.5233439587300117
 Nguyen-2_11_53,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f640732b0>>
 Nguyen-2_11_54,x*log(2*x) - x,tensor(0.),0
 Nguyen-2_11_55,x*log(5),tensor(0.5687),0.4250063751161719
 Nguyen-2_11_56,x**2 + exp(x) + tan(x),tensor(0.5014),0.011199805364373261
 Nguyen-2_11_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f5846fb50>>
 Nguyen-2_11_58,x + cos(x) + 3,tensor(0.2373),-9.32473306851403
 Nguyen-2_11_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fa41734f0>>
 Nguyen-2_11_60,x + sqrt(x + 2),tensor(0.5060),0.04712152125290536
 Nguyen-2_11_61,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58470df0>>
 Nguyen-2_11_62,x**4 + x + sin(x),tensor(0.6619),0.739064166573081
 Nguyen-2_11_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f2666d400>>
 Nguyen-2_11_64,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f062239d0>>
 Nguyen-2_11_65,sinh(x)**2,tensor(0.5242),0.17583617604119184
 Nguyen-2_11_66,2*sin(x)/x,tensor(0.3704),-1.8899892216600493
 Nguyen-2_11_67,x*asin(x),tensor(0.5238),0.17333107653653412
 Nguyen-2_11_68,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41ad730>>
 Nguyen-2_11_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9fc41adb80>>
 Nguyen-2_11_70,4*x*(x + cos(x)),tensor(0.4480),-0.5178189011218548
 Nguyen-2_11_71,-3*x,tensor(0.2778),-5.758390323909857
 Nguyen-2_11_72,x**2 + 2,tensor(0.3322),-3.041947576237238
 Nguyen-2_11_73,3*x + exp(x),tensor(0.3907),-1.431099499449287
 Nguyen-2_11_74,x**3*exp(2),tensor(0.3225),-3.4124499913455226
 Nguyen-2_11_75,sin(x + 5),tensor(0.4049),-1.1609076287186086
 Nguyen-2_11_76,x**2/cos(5),tensor(0.4341),-0.6996913679915857
 Nguyen-2_11_77,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f267b4e80>>
 Nguyen-2_11_78,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f58470190>>
 Nguyen-2_11_79,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9f584705b0>>
 Nguyen-2_11_80,8*x**3 + x,tensor(0.2633),-6.831596742075923
 Nguyen-2_11_81,x**2 + 3*x,tensor(0.5264),0.19072171488803324
 Nguyen-2_11_82,sin(x),tensor(0.5537),0.350380773214949
 Nguyen-2_11_83,log(x + 3),tensor(0.4951),-0.040141344409598156
 Nguyen-2_11_84,x*(x + 1),tensor(0.6893),0.7968951004308761
 Nguyen-2_11_85,x*(x*cos(x) + x),tensor(0.5205),0.15135074191098574
