 Nguyen-5_0_0,-x**4/4 + x**3/3 + x,tensor(0.2886),-5.078448609823766
 Nguyen-5_33_10,4/log(x),tensor(0.),0
 Nguyen-5_33_11,4/x,tensor(0.0183),-2875.962602849722
 Nguyen-5_33_12,2*atanh(x),tensor(0.1921),-16.698548373562506
 Nguyen-5_33_13,cos(x + 5),tensor(0.2446),-8.534676949527645
 Nguyen-5_33_14,exp(x) + 5,tensor(0.0527),-322.5711325148075
 Nguyen-5_33_15,cos(2*x),tensor(0.2020),-14.602148295856079
 Nguyen-5_33_16,3*sin(x),tensor(0.2117),-12.870151190365576
 Nguyen-5_33_17,cosh(x + 8),tensor(0.0002),-23471202.687226225
 Nguyen-5_33_18,tanh(x)/5,tensor(0.2676),-6.4875597666372045
 Nguyen-5_33_19,6*x**2/5,tensor(0.1999),-15.019616740259195
 Nguyen-5_33_20,3*x**2/2,tensor(0.1882),-17.614946546460956
 Nguyen-5_33_21,x - 2,tensor(0.2764),-5.852946791438695
 Nguyen-5_33_22,x + 5*tan(x),tensor(0.0881),-106.19213248299972
 Nguyen-5_33_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516efae10>>
 Nguyen-5_33_24,x*tan(1/x),tensor(0.0019),-287956.65372333955
 Nguyen-5_33_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516efb550>>
 Nguyen-5_33_26,3*x + 5,tensor(0.0625),-223.74326548693293
 Nguyen-5_33_27,x*acos(9),tensor(0.),0
 Nguyen-5_33_28,2*x**6/3,tensor(0.2431),-8.69668052096979
 Nguyen-5_33_29,x**6/6,tensor(0.2557),-7.47561454290056
 Nguyen-5_33_30,x*tan(1/x),tensor(0.0019),-287956.65372333955
 Nguyen-5_33_31,16*x**2,tensor(0.0455),-439.70065256581023
 Nguyen-5_34_0,5*x**2/8,tensor(0.2259),-10.740711767274142
 Nguyen-5_34_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516ef8350>>
 Nguyen-5_34_2,5*atanh(x),tensor(0.0874),-108.1405734123948
 Nguyen-5_34_3,cos(x + 3),tensor(0.4168),-0.9573034362105031
 Nguyen-5_34_4,x**3/7,tensor(0.2630),-6.854299672400324
 Nguyen-5_34_5,tan(3*x + 2),tensor(0.0132),-5551.938526835957
 Nguyen-5_34_6,2*log(x**4),tensor(0.0468),-413.113770493133
 Nguyen-5_34_7,8*x**2,tensor(0.0790),-134.94540842426
 Nguyen-5_34_8,sin(log(cos(x))),tensor(0.2923),-4.863465872552285
 Nguyen-5_34_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9517070d50>>
 Nguyen-5_34_10,5*x**5,tensor(0.1936),-16.35610062776871
 Nguyen-5_34_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e46810>>
 Nguyen-5_34_12,2*log(x)**2,tensor(0.),0
 Nguyen-5_34_13,-x*tan(1),tensor(0.1825),-19.066219708146885
 Nguyen-5_34_14,8/x,tensor(0.0092),-11493.016760894323
 Nguyen-5_34_15,2*cosh(x),tensor(0.1026),-75.44979979884538
 Nguyen-5_34_16,16*x**8,tensor(0.0803),-130.33650767878984
 Nguyen-5_34_17,-cos(2*x),tensor(0.3088),-4.008474243104015
 Nguyen-5_34_18,3*cos(x),tensor(0.1001),-79.83782669902759
 Nguyen-5_34_19,log(log(x**5)),tensor(0.),0
 Nguyen-5_34_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516ea9650>>
 Nguyen-5_34_21,2*sinh(x)**2,tensor(0.1568),-27.92645159209822
 Nguyen-5_34_22,16,tensor(0.),0
 Nguyen-5_34_23,exp(x + 1),tensor(0.0845),-116.50626419695169
 Nguyen-5_34_24,16/x,tensor(0.0046),-45971.77913526868
 Nguyen-5_34_25,acos(x - 4),tensor(0.),0
 Nguyen-5_34_26,3*x,tensor(0.1968),-15.65364058080375
 Nguyen-5_34_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f05c90>>
 Nguyen-5_34_28,cos(x),tensor(0.1708),-22.56711102362594
 Nguyen-5_34_29,2*x**2 + exp(x),tensor(0.1171),-55.89111956096957
 Nguyen-5_34_30,-2*x**3/9,tensor(0.2540),-7.6294634809345006
 Nguyen-5_34_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f25790>>
 Nguyen-5_35_0,tan(x + 3),tensor(0.3153),-3.7154412948347995
 Nguyen-5_35_1,cos(x - 2),tensor(0.3759),-1.7561491428803007
 Nguyen-5_35_2,exp(x - 1),tensor(0.2121),-12.800629305225025
 Nguyen-5_35_3,x + 2,tensor(0.1178),-55.138347508827664
 Nguyen-5_35_4,cos(2*x),tensor(0.2020),-14.602148295856079
 Nguyen-5_35_5,cos(3*x),tensor(0.2400),-9.03126757401939
 Nguyen-5_35_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f18450>>
 Nguyen-5_35_7,cos(x + 8),tensor(0.2237),-11.046778700011542
 Nguyen-5_35_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f10650>>
 Nguyen-5_35_9,tan(x + 3),tensor(0.3153),-3.7154412948347995
 Nguyen-5_35_10,-x,tensor(0.2079),-13.507579494747828
 Nguyen-5_35_11,log(x)**2,tensor(0.),0
 Nguyen-5_35_12,5*sin(x)**2,tensor(0.1241),-48.844800250354986
 Nguyen-5_35_13,-4*x**5/5,tensor(0.2447),-8.528401557623484
 Nguyen-5_35_14,tanh(2*x),tensor(0.2831),-5.412360412481696
 Nguyen-5_35_15,6*log(x),tensor(0.),0
 Nguyen-5_35_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516efca10>>
 Nguyen-5_35_17,x**2*tan(1),tensor(0.1860),-18.139948762671548
 Nguyen-5_35_18,-exp(x),tensor(0.2723),-6.144003547761066
 Nguyen-5_35_19,2*atanh(x),tensor(0.1921),-16.698548373562506
 Nguyen-5_35_20,atanh(x),tensor(0.2640),-6.773579714952788
 Nguyen-5_35_21,x + tan(x),tensor(0.2306),-10.128455154454198
 Nguyen-5_35_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516ff2ad0>>
 Nguyen-5_35_23,5*exp(x),tensor(0.0522),-328.7666609041294
 Nguyen-5_35_24,asinh(x + 5),tensor(0.1060),-70.19043185050934
 Nguyen-5_35_25,log(x) - 4,tensor(0.),0
 Nguyen-5_35_26,2*x - 2*exp(x),tensor(0.2166),-12.075584150637367
 Nguyen-5_35_27,-8*x,tensor(0.0679),-187.30448960143966
 Nguyen-5_35_28,x + x*tan(4),tensor(0.2396),-9.069434944996091
 Nguyen-5_35_29,1/x,tensor(0.0682),-185.4400595661516
 Nguyen-5_35_30,x,tensor(0.2840),-5.357102660773727
 Nguyen-5_35_31,cos(x + 5),tensor(0.2446),-8.534676949527645
 Nguyen-5_36_0,exp(x + 3),tensor(0.0147),-4498.153102291965
 Nguyen-5_36_1,2/x,tensor(0.0358),-723.0172811130673
 Nguyen-5_36_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d48a10>>
 Nguyen-5_36_3,2*x + exp(x),tensor(0.1381),-37.934239413675975
 Nguyen-5_36_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d4a010>>
 Nguyen-5_36_5,2*x**2 + tanh(x),tensor(0.1795),-19.902713149985356
 Nguyen-5_36_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d41250>>
 Nguyen-5_36_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d40c90>>
 Nguyen-5_36_8,x**2 + 4,tensor(0.0681),-185.96743340226692
 Nguyen-5_36_9,2*x**2 + x,tensor(0.1794),-19.920905907950203
 Nguyen-5_36_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516ecbf90>>
 Nguyen-5_36_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516ecab10>>
 Nguyen-5_36_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516ec9890>>
 Nguyen-5_36_13,sinh(x) + 1,tensor(0.1665),-24.05021428307178
 Nguyen-5_36_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d42210>>
 Nguyen-5_36_15,4*x**3,tensor(0.2018),-14.649814541631144
 Nguyen-5_36_16,x**5/5,tensor(0.2624),-6.90006090020586
 Nguyen-5_36_17,8*x,tensor(0.0827),-122.10067492964686
 Nguyen-5_36_18,3*x - 3*cos(x),tensor(0.1524),-29.9303978291662
 Nguyen-5_36_19,cos(x + 2),tensor(0.2505),-7.949040829542067
 Nguyen-5_36_20,-exp(x),tensor(0.2723),-6.144003547761066
 Nguyen-5_36_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516ec8d10>>
 Nguyen-5_36_22,12*x,tensor(0.0554),-290.2698688017399
 Nguyen-5_36_23,log(x + 5),tensor(0.1302),-43.62880485198279
 Nguyen-5_36_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516eca8d0>>
 Nguyen-5_36_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d42410>>
 Nguyen-5_36_26,-4*x + 6*sin(x),tensor(0.2779),-5.754981017097417
 Nguyen-5_36_27,x**2 + 4*x,tensor(0.1475),-32.414394833607794
 Nguyen-5_36_28,asinh(5*x),tensor(0.2084),-13.430304508464001
 Nguyen-5_36_29,6*x,tensor(0.1091),-65.68660012460651
 Nguyen-5_36_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f952bbae6d0>>
 Nguyen-5_36_31,-log(x),tensor(0.),0
 Nguyen-5_37_0,x - 1,tensor(0.6386),0.6796113962336522
 Nguyen-5_37_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e6f950>>
 Nguyen-5_37_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d43ed0>>
 Nguyen-5_37_3,3*x + 1,tensor(0.1480),-32.133021072670125
 Nguyen-5_37_4,log(x)/3,tensor(0.),0
 Nguyen-5_37_5,cos(log(x)),tensor(0.),0
 Nguyen-5_37_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d4f010>>
 Nguyen-5_37_7,exp(cos(x)),tensor(0.1049),-71.85367707134584
 Nguyen-5_37_8,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f51bd0>>
 Nguyen-5_37_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95170d3190>>
 Nguyen-5_37_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95172acf90>>
 Nguyen-5_37_11,8*x**2,tensor(0.0790),-134.94540842426
 Nguyen-5_37_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f951717d8d0>>
 Nguyen-5_37_13,exp(3*x),tensor(0.0602),-242.91300114171568
 Nguyen-5_37_14,4*acosh(x),tensor(0.),0
 Nguyen-5_37_15,2/x,tensor(0.0358),-723.0172811130673
 Nguyen-5_37_16,6*x**5,tensor(0.1728),-21.924457838337517
 Nguyen-5_37_17,-3*x + x*atanh(3),tensor(0.),0
 Nguyen-5_37_18,exp(x**(-2)),tensor(0.),-inf
 Nguyen-5_37_19,cos(2*x),tensor(0.2020),-14.602148295856079
 Nguyen-5_37_20,exp(x + 5),tensor(0.0021),-234266.35969047438
 Nguyen-5_37_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d55990>>
 Nguyen-5_37_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d55f50>>
 Nguyen-5_37_23,9*x**3,tensor(0.1073),-68.22387998277993
 Nguyen-5_37_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d56e90>>
 Nguyen-5_37_25,3*x + 1,tensor(0.1480),-32.133021072670125
 Nguyen-5_37_26,3*log(x),tensor(0.),0
 Nguyen-5_37_27,x + asinh(x),tensor(0.2524),-7.7726320525209065
 Nguyen-5_37_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f951710add0>>
 Nguyen-5_37_29,cosh(x + 2),tensor(0.0661),-198.4508728556288
 Nguyen-5_37_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d7fb90>>
 Nguyen-5_37_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d97e90>>
 Nguyen-5_38_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e50190>>
 Nguyen-5_38_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d4d550>>
 Nguyen-5_38_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95170e3bd0>>
 Nguyen-5_38_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f951701a5d0>>
 Nguyen-5_38_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f13890>>
 Nguyen-5_38_5,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_38_6,cos(x),tensor(0.1708),-22.56711102362594
 Nguyen-5_38_7,1/5,tensor(0.),0
 Nguyen-5_38_8,3*x**3/4,tensor(0.2723),-6.144557381999719
 Nguyen-5_38_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f19750>>
 Nguyen-5_38_10,x**8/4,tensor(0.2550),-7.536695118093679
 Nguyen-5_38_11,atanh(x),tensor(0.2640),-6.773579714952788
 Nguyen-5_38_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e58890>>
 Nguyen-5_38_13,log(x) + 3,tensor(0.),0
 Nguyen-5_38_14,x + 1,tensor(0.1668),-23.963088962460837
 Nguyen-5_38_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e92a90>>
 Nguyen-5_38_16,exp(exp(x)),tensor(0.0640),-212.9028333159512
 Nguyen-5_38_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e58550>>
 Nguyen-5_38_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f104d0>>
 Nguyen-5_38_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95170e1250>>
 Nguyen-5_38_20,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d79d90>>
 Nguyen-5_38_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d7bd90>>
 Nguyen-5_38_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d7a5d0>>
 Nguyen-5_38_23,1/4,tensor(0.),0
 Nguyen-5_38_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f951720fe90>>
 Nguyen-5_38_25,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516db0a50>>
 Nguyen-5_38_26,log(x**2),tensor(0.1925),-16.597984628120255
 Nguyen-5_38_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516eee0d0>>
 Nguyen-5_38_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f27c90>>
 Nguyen-5_38_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f26b90>>
 Nguyen-5_38_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f27110>>
 Nguyen-5_38_31,x**9/6,tensor(0.2610),-7.018966379765239
 Nguyen-5_39_0,3*x**4,tensor(0.1707),-22.61107803715887
 Nguyen-5_39_1,2*x**3/3,tensor(0.2715),-6.199127430246572
 Nguyen-5_39_2,-3*x**3,tensor(0.1722),-22.09656102855185
 Nguyen-5_39_3,-3*x**9/7,tensor(0.2555),-7.488375344257195
 Nguyen-5_39_4,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_39_5,9*x**3,tensor(0.1073),-68.22387998277993
 Nguyen-5_39_6,x**3/6,tensor(0.2635),-6.812833963146196
 Nguyen-5_39_7,-x**4/8,tensor(0.2639),-6.778558553061479
 Nguyen-5_39_8,x**5/5,tensor(0.2624),-6.90006090020586
 Nguyen-5_39_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516de7510>>
 Nguyen-5_39_10,x*asinh(x),tensor(0.2120),-12.816567019267506
 Nguyen-5_39_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516de7090>>
 Nguyen-5_39_12,x + 1,tensor(0.1668),-23.963088962460837
 Nguyen-5_39_13,x**3/9,tensor(0.2623),-6.911318418486208
 Nguyen-5_39_14,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516de59d0>>
 Nguyen-5_39_15,x/5,tensor(0.2687),-6.403651623882873
 Nguyen-5_39_16,exp(x),tensor(0.1539),-29.224117802051005
 Nguyen-5_39_17,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_39_18,3*x,tensor(0.1968),-15.65364058080375
 Nguyen-5_39_19,x**6*log(x)**2,tensor(0.),0
 Nguyen-5_39_20,-5*x**2 + x,tensor(0.1894),-17.328614060629555
 Nguyen-5_39_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f3b990>>
 Nguyen-5_39_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516ddd710>>
 Nguyen-5_39_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9517242dd0>>
 Nguyen-5_39_24,asinh(x),tensor(0.2851),-5.288166126400712
 Nguyen-5_39_25,asinh(x**2),tensor(0.2111),-12.970272346614049
 Nguyen-5_39_26,-x**5/5,tensor(0.2565),-7.4024999659042265
 Nguyen-5_39_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516de7850>>
 Nguyen-5_39_28,x**4/4,tensor(0.2511),-7.89362436913661
 Nguyen-5_39_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516dc7590>>
 Nguyen-5_39_30,x**3/6,tensor(0.2635),-6.812833963146196
 Nguyen-5_39_31,5*x**6,tensor(0.1519),-30.18806463284875
 Nguyen-5_40_0,log(x)/5,tensor(0.),0
 Nguyen-5_40_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95170e1810>>
 Nguyen-5_40_2,x**2*log(x)**3,tensor(0.),0
 Nguyen-5_40_3,3*x**2,tensor(0.1440),-34.323845654556976
 Nguyen-5_40_4,-x/4,tensor(0.2470),-8.289391140522683
 Nguyen-5_40_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e20e10>>
 Nguyen-5_40_6,-x**5/5,tensor(0.2565),-7.4024999659042265
 Nguyen-5_40_7,-4*x**3/5,tensor(0.2368),-9.390957056664556
 Nguyen-5_40_8,log(sin(x)),tensor(0.),0
 Nguyen-5_40_9,8*x**2,tensor(0.0790),-134.94540842426
 Nguyen-5_40_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e22450>>
 Nguyen-5_40_11,6*x**5/5,tensor(0.2673),-6.512530220027279
 Nguyen-5_40_12,atan(x),tensor(0.2856),-5.258345827481638
 Nguyen-5_40_13,x**4/4,tensor(0.2511),-7.89362436913661
 Nguyen-5_40_14,cos(x),tensor(0.1708),-22.56711102362594
 Nguyen-5_40_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e5b050>>
 Nguyen-5_40_16,2*x**5/5,tensor(0.2646),-6.723289965991022
 Nguyen-5_40_17,x**3/16,tensor(0.2612),-7.002462564190289
 Nguyen-5_40_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d4cc50>>
 Nguyen-5_40_19,acos(x),tensor(0.1195),-53.296281752778896
 Nguyen-5_40_20,x**4/4,tensor(0.2511),-7.89362436913661
 Nguyen-5_40_21,2*x**3,tensor(0.2617),-6.9619280492597975
 Nguyen-5_40_22,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e22050>>
 Nguyen-5_40_23,exp(-4*x),tensor(0.0251),-1507.1968306333772
 Nguyen-5_40_24,cos(acosh(2*x)),tensor(0.),0
 Nguyen-5_40_25,3*x**3 + cosh(x),tensor(0.1456),-33.44253529932433
 Nguyen-5_40_26,3*x**5/5 + acosh(x)/5,tensor(0.),0
 Nguyen-5_40_27,cos(x),tensor(0.1708),-22.56711102362594
 Nguyen-5_40_28,cos(3*x),tensor(0.2400),-9.03126757401939
 Nguyen-5_40_29,x**3/6,tensor(0.2635),-6.812833963146196
 Nguyen-5_40_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516df1cd0>>
 Nguyen-5_40_31,3*x**2/2,tensor(0.1882),-17.614946546460956
 Nguyen-5_41_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516dbea50>>
 Nguyen-5_41_1,7*x**2/2 + exp(acosh(x**2)),tensor(0.),0
 Nguyen-5_41_2,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_41_3,cos(x),tensor(0.1708),-22.56711102362594
 Nguyen-5_41_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516dd0910>>
 Nguyen-5_41_5,cos(x),tensor(0.1708),-22.56711102362594
 Nguyen-5_41_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516dd3390>>
 Nguyen-5_41_7,atanh(x),tensor(0.2640),-6.773579714952788
 Nguyen-5_41_8,log(x**3),tensor(0.),0
 Nguyen-5_41_9,3*x**3,tensor(0.2331),-9.824318460867744
 Nguyen-5_41_10,cos(log(x)),tensor(0.),0
 Nguyen-5_41_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516dc0d90>>
 Nguyen-5_41_12,2*x**2,tensor(0.1710),-22.493422160810145
 Nguyen-5_41_13,-x**4/4,tensor(0.2681),-6.454435797522287
 Nguyen-5_41_14,1/x,tensor(0.0682),-185.4400595661516
 Nguyen-5_41_15,3*x**3,tensor(0.2331),-9.824318460867744
 Nguyen-5_41_16,x**4/4,tensor(0.2511),-7.89362436913661
 Nguyen-5_41_17,2*x**5/5,tensor(0.2646),-6.723289965991022
 Nguyen-5_41_18,5*x**4/3,tensor(0.2050),-14.037797241966235
 Nguyen-5_41_19,2*x**3,tensor(0.2617),-6.9619280492597975
 Nguyen-5_41_20,x**5/2,tensor(0.2655),-6.653516648542187
 Nguyen-5_41_21,3*x**4/2,tensor(0.2100),-13.156400541843897
 Nguyen-5_41_22,cos(2*x**2),tensor(0.1816),-19.301640820973454
 Nguyen-5_41_23,6*x**2,tensor(0.0966),-86.402894256185
 Nguyen-5_41_24,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516dc1710>>
 Nguyen-5_41_25,log(cos(x))/x,tensor(0.2308),-10.10230358050682
 Nguyen-5_41_26,x,tensor(0.2840),-5.357102660773727
 Nguyen-5_41_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95172a2010>>
 Nguyen-5_41_28,x/5,tensor(0.2687),-6.403651623882873
 Nguyen-5_41_29,x**3/3,tensor(0.2668),-6.553734405814227
 Nguyen-5_41_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f83790>>
 Nguyen-5_41_31,2*x**2,tensor(0.1710),-22.493422160810145
 Nguyen-5_42_0,cosh(3*x),tensor(0.0704),-173.26194621417017
 Nguyen-5_42_1,x/5,tensor(0.2687),-6.403651623882873
 Nguyen-5_42_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516dd02d0>>
 Nguyen-5_42_3,7*x**2/2,tensor(0.1333),-41.27579353395461
 Nguyen-5_42_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e2b650>>
 Nguyen-5_42_5,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e18d10>>
 Nguyen-5_42_6,exp(2*x),tensor(0.1114),-62.65452127737508
 Nguyen-5_42_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e100d0>>
 Nguyen-5_42_8,cos(log(x)),tensor(0.),0
 Nguyen-5_42_9,6*x**2,tensor(0.0966),-86.402894256185
 Nguyen-5_42_10,x**5/5 + sin(x),tensor(0.2835),-5.385736400093528
 Nguyen-5_42_11,x**4/4,tensor(0.2511),-7.89362436913661
 Nguyen-5_42_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e12510>>
 Nguyen-5_42_13,x/4,tensor(0.2708),-6.251771932029156
 Nguyen-5_42_14,x**2/2,tensor(0.2322),-9.931467582811015
 Nguyen-5_42_15,-x**4/4,tensor(0.2681),-6.454435797522287
 Nguyen-5_42_16,3*x**3,tensor(0.2331),-9.824318460867744
 Nguyen-5_42_17,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516dc7750>>
 Nguyen-5_42_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e21fd0>>
 Nguyen-5_42_19,2*x**2,tensor(0.1710),-22.493422160810145
 Nguyen-5_42_20,2*x**2,tensor(0.1710),-22.493422160810145
 Nguyen-5_42_21,x**5/5,tensor(0.2624),-6.90006090020586
 Nguyen-5_42_22,x/4,tensor(0.2708),-6.251771932029156
 Nguyen-5_42_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e201d0>>
 Nguyen-5_42_24,5*x**3/6,tensor(0.2728),-6.103620012010891
 Nguyen-5_42_25,atan(x),tensor(0.2856),-5.258345827481638
 Nguyen-5_42_26,5*x**2,tensor(0.1087),-66.27858170224442
 Nguyen-5_42_27,2*x**8,tensor(0.2188),-11.754912238398987
 Nguyen-5_42_28,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516f10750>>
 Nguyen-5_42_29,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516e12c50>>
 Nguyen-5_42_30,x**4/12,tensor(0.2568),-7.371614089870338
 Nguyen-5_42_31,x/9,tensor(0.2649),-6.702127580317263
 Nguyen-5_43_0,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516db36d0>>
 Nguyen-5_43_1,cos(x/4),tensor(0.1602),-26.500179178344347
 Nguyen-5_43_2,cosh(x**2),tensor(0.1523),-29.961210178766084
 Nguyen-5_43_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95044f7a50>>
 Nguyen-5_43_4,2*x**2,tensor(0.1710),-22.493422160810145
 Nguyen-5_43_5,acosh(x),tensor(0.),0
 Nguyen-5_43_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f9516d7aed0>>
 Nguyen-5_43_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95044af8d0>>
 Nguyen-5_43_8,-x**3,tensor(0.2304),-10.153390829368671
 Nguyen-5_43_9,9/x,tensor(0.0082),-14545.43936594116
 Nguyen-5_43_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95044ac210>>
 Nguyen-5_43_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95044accd0>>
 Nguyen-5_43_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f95044ad650>>
