comparing_0_0,-x**4/4 + x**3/3 + x,tensor(0.0387),-616.4995175340214
comparing_8_73,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c774f90>>
comparing_8_74,x*tan(2),tensor(0.4239),-0.8466048208382255
comparing_8_75,x**3*sin(4),tensor(0.0866),-110.3493655765473
comparing_8_76,-x - exp(x),tensor(0.0059),-28576.635158458237
comparing_8_77,x + exp(2*x),tensor(3.8600e-07),-6711740314619.746
comparing_8_78,x**3/3,tensor(0.2005),-14.901916486703952
comparing_8_79,2*x**(3/2)/3,tensor(0.5124),0.094706210502987
comparing_8_80,x*(2*x + 2),tensor(0.2434),-8.66388423789022
comparing_8_81,x**5/5 + x**2/2,tensor(0.0048),-43405.90242082522
comparing_8_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c588510>>
comparing_8_83,x*exp(-x),tensor(0.4793),-0.18014339558681036
comparing_8_84,x**2,tensor(0.4214),-0.8856961867897353
comparing_8_85,3*log(x),tensor(0.4949),-0.04205116006199816
comparing_8_86,x*cos(3),tensor(0.4550),-0.43511186684075476
comparing_8_87,sinh(x + 1),tensor(0.0043),-52550.64953778937
comparing_8_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f898ae1c9d0>>
comparing_8_89,log(2)/x,tensor(0.4795),-0.17807024701857
comparing_8_90,x + cos(x),tensor(0.4996),-0.003090706636160734
comparing_8_91,x**8/8 - x**3/3,tensor(9.6344e-06),-10773146848.949259
comparing_8_92,x*cos(1) + x,tensor(0.5076),0.05868000043935151
comparing_8_93,1 - 3*x,tensor(0.4065),-1.1315959918640885
comparing_8_94,-x**2/2 + sin(x),tensor(0.3821),-1.615148632106425
comparing_8_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c7670d0>>
comparing_8_96,-sinh(x),tensor(0.0117),-7144.096368466543
comparing_8_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f898ae3a710>>
comparing_8_98,x**3/3 + x**2/2,tensor(0.1743),-21.44203925774671
comparing_8_99,x**2 + tan(x),tensor(0.4141),-1.0025343266670634
comparing_8_100,x + sin(x),tensor(0.5044),0.0348915194706092
comparing_8_101,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c59d790>>
comparing_8_102,x**2/2 + 2*x,tensor(0.4715),-0.2564488412681478
comparing_8_103,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c59f210>>
comparing_8_104,1/x,tensor(0.4796),-0.17707932680028438
comparing_8_105,x*cos(4),tensor(0.4635),-0.3399225453214212
comparing_8_106,x**2/3,tensor(0.5173),0.12924166283278082
comparing_8_107,x**2/2 + exp(x),tensor(0.0059),-28649.842406662345
comparing_8_108,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c59fc10>>
comparing_8_109,x + sin(x),tensor(0.5044),0.0348915194706092
comparing_8_110,log(2*x + 3)/2,tensor(0.4834),-0.14248351035718287
comparing_8_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c59f890>>
comparing_8_112,x**2/2 + x,tensor(0.4941),-0.04823118227606149
comparing_8_113,tan(2*x + 1),tensor(0.0826),-122.23669462089467
comparing_8_114,x + 2*log(x),tensor(0.5067),0.05192711014398432
comparing_8_115,5*x**2/2,tensor(0.2230),-11.140515737258115
comparing_8_116,-x**2/2,tensor(0.3797),-1.6679357900689662
comparing_8_117,x**2*exp(-1),tensor(0.5174),0.1302083513308081
comparing_8_118,x*exp(16*x),tensor(0.),-8.615149927154163e+133
comparing_8_119,cos(4*x),tensor(0.4795),-0.17878489200825354
comparing_8_120,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c58ab10>>
comparing_8_121,x + 4*log(x),tensor(0.5109),0.0833632854528148
comparing_8_122,4*log(x),tensor(0.4990),-0.00788312562214788
comparing_8_123,x**2/2,tensor(0.5104),0.07989718475581109
comparing_8_124,2*log(x),tensor(0.4901),-0.08226820888335706
comparing_8_125,5*exp(2*x),tensor(7.7199e-08),-167793479451379.94
comparing_8_126,tan(x + 3),tensor(0.4711),-0.2599778834657793
comparing_8_127,4*x**3,tensor(0.0188),-2729.5143443003208
comparing_9_0,x**2 + cos(5),tensor(0.4204),-0.900652231968172
comparing_9_1,x + 5,tensor(0.5065),0.05047655694346875
comparing_9_2,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5f79d0>>
comparing_9_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5e59d0>>
comparing_9_4,4*x + cos(x),tensor(0.5067),0.05191512151451805
comparing_9_5,x**2/2 + log(x),tensor(0.5067),0.0523290369970405
comparing_9_6,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5dcd10>>
comparing_9_7,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c761ed0>>
comparing_9_8,4*atan(x),tensor(0.4935),-0.05327973960772381
comparing_9_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5a1f10>>
comparing_9_10,2*sqrt(1/x),tensor(0.4813),-0.1615500754863073
comparing_9_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5a2b10>>
comparing_9_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c706f50>>
comparing_9_13,2*x - 2*cosh(x),tensor(0.0059),-28434.21917168852
comparing_9_14,x - cos(x),tensor(0.4993),-0.005323484636411413
comparing_9_15,2*x - 2/x,tensor(0.5117),0.08959288861264059
comparing_9_16,4*x**2 - x,tensor(0.1517),-30.247447208321294
comparing_9_17,x**2/2 + log(tan(x)),tensor(0.),0
comparing_9_18,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c59df50>>
comparing_9_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c59eb10>>
comparing_9_20,3*x**2,tensor(0.1907),-17.01146873269149
comparing_9_21,x**2 - x,tensor(0.4468),-0.5323845177064832
comparing_9_22,-cos(x),tensor(0.4792),-0.18109807862519967
comparing_9_23,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5a0710>>
comparing_9_24,x**2/2,tensor(0.5104),0.07989718475581109
comparing_9_25,-x**2/4 + 2*x*log(x),tensor(0.5150),0.1133730508537889
comparing_9_26,x + sin(x),tensor(0.5044),0.0348915194706092
comparing_9_27,1/(8*x),tensor(0.4793),-0.18029277378085107
comparing_9_28,26*x*asin(x),tensor(0.),0
comparing_9_29,24/x,tensor(0.4478),-0.520981949027121
comparing_9_30,2*x*tan(4),tensor(0.5142),0.10735502894006488
comparing_9_31,0,tensor(0.),0
comparing_9_32,x + 6*log(x),tensor(0.5119),0.09060340323561233
comparing_9_33,x + exp(x**5),tensor(0.),0
comparing_9_34,-2*cos(2*x),tensor(0.4828),-0.14773894573808555
comparing_9_35,cosh(x)/x,tensor(0.1020),-76.47711822584503
comparing_9_36,sin(x),tensor(0.4837),-0.13961212167480141
comparing_9_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6096d0>>
comparing_9_38,x*(log(x + 1) - 2),tensor(0.4837),-0.13926026688853188
comparing_9_39,x + sin(x),tensor(0.5044),0.0348915194706092
comparing_9_40,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c60bd50>>
comparing_9_41,2*sin(2),tensor(0.),0
comparing_9_42,x + cos(2*x),tensor(0.4973),-0.021773722331214662
comparing_9_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c60abd0>>
comparing_9_44,4*x - sin(x),tensor(0.5019),0.015404942788524112
comparing_9_45,x - sin(x),tensor(0.4947),-0.04341374389228703
comparing_9_46,x**3,tensor(0.0730),-160.37499118378204
comparing_9_47,2*x + 1/x,tensor(0.5122),0.09288798533747056
comparing_9_48,5/x,tensor(0.4796),-0.17760116098004297
comparing_9_49,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6072d0>>
comparing_9_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5f64d0>>
comparing_9_51,cosh(x + 1),tensor(0.0043),-52550.65037173055
comparing_9_52,2*x + tan(3),tensor(0.5122),0.0926743475564834
comparing_9_53,x*cosh(1),tensor(0.5076),0.05894037402234209
comparing_9_54,2*x**2,tensor(0.2675),-6.495902647796699
comparing_9_55,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5a3c10>>
comparing_9_56,4/x,tensor(0.4798),-0.17513041358595083
comparing_9_57,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c60a990>>
comparing_9_58,4*exp(4*x),tensor(3.2573e-16),-9.424813831389002e+30
comparing_9_59,6*x/5,tensor(0.5028),0.022113007669840257
comparing_9_60,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5e01d0>>
comparing_9_61,cosh(x + 3),tensor(0.0006),-2872159.1308885748
comparing_9_62,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6aca10>>
comparing_9_63,cos(x + 8),tensor(0.4749),-0.22272695978528434
comparing_9_64,-2/(3*x),tensor(0.4789),-0.18422947189864303
comparing_9_65,x + 1/(3*x),tensor(0.4996),-0.0029804019814518856
comparing_9_66,cos(x),tensor(0.4792),-0.1816045666068138
comparing_9_67,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5d4110>>
comparing_9_68,x + exp(x) + 5,tensor(0.0059),-28509.007986242337
comparing_9_69,8*x**(3/2)/3,tensor(0.4336),-0.7067476103714199
comparing_9_70,345*x,tensor(0.0144),-4691.5646759607325
comparing_9_71,x*(2*x + 1),tensor(0.2550),-7.539848796863353
comparing_9_72,x + 2/x,tensor(0.4998),-0.001957119377823613
comparing_9_73,x - atan(x),tensor(0.4965),-0.028484926702825097
comparing_9_74,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5e1a50>>
comparing_9_75,log(x)/(2*x**2),tensor(0.4790),-0.18282776220502672
comparing_9_76,x*tan(3),tensor(0.4759),-0.21262256056766704
comparing_9_77,x**2 + x,tensor(0.3964),-1.3190971478332023
comparing_9_78,sin(x) + cos(x),tensor(0.4836),-0.14044477256945198
comparing_9_79,10*x,tensor(0.3655),-2.013425218082997
comparing_9_80,x + sinh(x + 1),tensor(0.0043),-52614.7538239053
comparing_9_81,tanh(x + 4),tensor(0.4821),-0.15424282302300396
comparing_9_82,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5d4510>>
comparing_9_83,x + sin(x),tensor(0.5044),0.0348915194706092
comparing_9_84,x**2/2 + log(x),tensor(0.5067),0.0523290369970405
comparing_9_85,1/(4*x**2),tensor(0.4792),-0.1810791593370571
comparing_9_86,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5d6150>>
comparing_9_87,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5d64d0>>
comparing_9_88,6*log(x),tensor(0.5054),0.04230590011302926
comparing_9_89,x**2/2 + 5*log(x),tensor(0.4860),-0.1184336978531233
comparing_9_90,x - 1/x,tensor(0.4991),-0.0069194131965581995
comparing_9_91,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5d7550>>
comparing_9_92,-x + sin(x),tensor(0.4586),-0.39420505478042545
comparing_9_93,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5e9210>>
comparing_9_94,x**2/2 + log(x),tensor(0.5067),0.0523290369970405
comparing_9_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6062d0>>
comparing_9_96,sqrt(x) - x*asin(x),tensor(0.),0
comparing_9_97,x**2 + 2*x,tensor(0.3727),-1.8325874008368817
comparing_9_98,2*x/5,tensor(0.4880),-0.10038094384348506
comparing_9_99,cos(x + 8),tensor(0.4749),-0.22272695978528434
comparing_9_100,x**2/2 + cos(x),tensor(0.5113),0.0865242229847264
comparing_9_101,x**4 + 2*x,tensor(0.0086),-13344.460935185873
comparing_9_102,sin(x + 2),tensor(0.4773),-0.19895376536962073
comparing_9_103,-x**4/2,tensor(0.0169),-3396.784187486168
comparing_9_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5d7590>>
comparing_9_105,x*cos(2)/3,tensor(0.4760),-0.21174737706383762
comparing_9_106,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5a1310>>
comparing_9_107,x**2/2 + cosh(x),tensor(0.0116),-7204.34721107431
comparing_9_108,x/(x + 2),tensor(0.4815),-0.15977885594995445
comparing_9_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6d85d0>>
comparing_9_110,2*x**2 + 2*x,tensor(0.2434),-8.66388423789022
comparing_9_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5e3310>>
comparing_9_112,x**2 + acos(x),tensor(0.),0
comparing_9_113,25*x**5 + x**2/2,tensor(3.8458e-05),-676081479.5415696
comparing_9_114,x**2 + 3*x,tensor(0.3508),-2.426166945800775
comparing_9_115,cos(1 + 1/x),tensor(0.4803),-0.17040838098647537
comparing_9_116,-x**2/2 + log(cos(x)),tensor(0.),0
comparing_9_117,x*sinh(4),tensor(0.1665),-24.07661584400428
comparing_9_118,sqrt(2)*x/2,tensor(0.4942),-0.047295947792494575
comparing_9_119,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5a9110>>
comparing_9_120,x**2/2 + sin(x),tensor(0.5145),0.10958448278486543
comparing_9_121,-log(x + 2),tensor(0.4724),-0.24758986907474223
comparing_9_122,x + cosh(x),tensor(0.0117),-7120.804251532745
comparing_9_123,sin(x) + 1/x,tensor(0.4841),-0.13614714171493691
comparing_9_124,1/(log(x) + 2),tensor(0.4800),-0.1739801316674381
comparing_9_125,x**2*cosh(3)/2,tensor(0.1193),-53.532122077229786
comparing_9_126,x + 1/sqrt(x),tensor(0.5002),0.0017058757302946814
comparing_9_127,-sqrt(x),tensor(0.4708),-0.2633650346914318
comparing_10_0,(x + 1)*cos(x),tensor(0.4761),-0.21110263974069943
comparing_10_1,x**3/sin(2),tensor(0.0666),-195.44732178862733
comparing_10_2,x + cos(x),tensor(0.4996),-0.003090706636160734
comparing_10_3,(x + 1)/x,tensor(0.4824),-0.15138890223025547
comparing_10_4,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6304d0>>
comparing_10_5,x*(x + 5),tensor(0.3122),-3.8535939116092006
comparing_10_6,x**2/2 - cosh(x),tensor(0.0118),-7036.562810397314
comparing_10_7,x*log(x) + 2*x,tensor(0.5083),0.06426534211377422
comparing_10_8,16*x**2*log(x),tensor(0.0187),-2740.79464514608
comparing_10_9,2*x*sin(x),tensor(0.5502),0.3317917645169156
comparing_10_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c61cb50>>
comparing_10_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c61dc10>>
comparing_10_12,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c61dbd0>>
comparing_10_13,sin(x)/(2*x),tensor(0.4796),-0.1772387137596647
comparing_10_14,-5/(2*x),tensor(0.4775),-0.19710024932308046
comparing_10_15,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c633b50>>
comparing_10_16,4,tensor(0.),0
comparing_10_17,x**2 + 32,tensor(0.3169),-3.6466415121860196
comparing_10_18,-2*x + 2*log(sin(x)),tensor(0.),0
comparing_10_19,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c61e150>>
comparing_10_20,x - 1/x,tensor(0.4991),-0.0069194131965581995
comparing_10_21,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c637250>>
comparing_10_22,3*x**2/2,tensor(0.3312),-3.077629464307239
comparing_10_23,x,tensor(0.4995),-0.003705122690878193
comparing_10_24,x*(x + sinh(x)),tensor(0.0012),-645894.8147585666
comparing_10_25,x - atan(x),tensor(0.4965),-0.028484926702825097
comparing_10_26,4*x*exp(x),tensor(0.0002),-41219214.82465884
comparing_10_27,sin(x - 1),tensor(0.4816),-0.1585378169766416
comparing_10_28,x + 6*log(x),tensor(0.5119),0.09060340323561233
comparing_10_29,4*x**7/7,tensor(1.9775e-05),-2557072202.454587
comparing_10_30,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f8944146350>>
comparing_10_31,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c631d50>>
comparing_10_32,0,tensor(0.),0
comparing_10_33,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c61f490>>
comparing_10_34,2*x + 3,tensor(0.5128),0.0975913913624884
comparing_10_35,5*x + atan(x)/2,tensor(0.4861),-0.1172755675811532
comparing_10_36,x*exp(-x),tensor(0.4793),-0.18014339558681036
comparing_10_37,x**3,tensor(0.0730),-160.37499118378204
comparing_10_38,x/2 + acos(x),tensor(0.),0
comparing_10_39,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c637c90>>
comparing_10_40,-log(cos(x)) + tan(x),tensor(0.),0
comparing_10_41,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c65ae10>>
comparing_10_42,85/x,tensor(0.2828),-5.430284866676975
comparing_10_43,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c634710>>
comparing_10_44,x*log(x) + x,tensor(0.5170),0.12697685778055823
comparing_10_45,exp(4*x + 1),tensor(4.7932e-16),-4.352529882631929e+30
comparing_10_46,x*(x + 4),tensor(0.3306),-3.099835782724883
comparing_10_47,x*cosh(2),tensor(0.5090),0.06946111120981757
comparing_10_48,x - 1/x,tensor(0.4991),-0.0069194131965581995
comparing_10_49,4*x**7/7 + sin(x),tensor(1.9775e-05),-2557072650.8238072
comparing_10_50,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c617cd0>>
comparing_10_51,-exp(2*x + 1),tensor(1.4200e-07),-49593414184096.89
comparing_10_52,1/(2*x),tensor(0.4795),-0.17876931416467912
comparing_10_53,4*x + 4,tensor(0.4947),-0.04369181409987877
comparing_10_54,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c614510>>
comparing_10_55,exp(x + 2),tensor(0.0008),-1554726.6543340997
comparing_10_56,x**3/3 + (x - 1)*exp(x),tensor(0.0007),-2074353.550340047
comparing_10_57,cos(x) + 2,tensor(0.4847),-0.13039035740730887
comparing_10_58,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f898ae05190>>
comparing_10_59,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c634a50>>
comparing_10_60,x**2*sin(x)/2,tensor(0.6357),0.671598953347138
comparing_10_61,2*x*cos(5) + x,tensor(0.5079),0.061186163561501195
comparing_10_62,log(x**2),tensor(0.4901),-0.08226820888335706
comparing_10_63,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c645290>>
comparing_10_64,-x**4/6 + exp(x),tensor(0.0066),-22774.04264712602
comparing_10_65,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c645a50>>
comparing_10_66,-x**2 + 3*x,tensor(0.3565),-2.2585617673112077
comparing_10_67,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c635d10>>
comparing_10_68,x**2 + 4*x,tensor(0.3306),-3.099835782724881
comparing_10_69,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5a8b10>>
comparing_10_70,x**2,tensor(0.4214),-0.8856961867897353
comparing_10_71,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c647ad0>>
comparing_10_72,x,tensor(0.4995),-0.003705122690878193
comparing_10_73,x*(2*x + 4),tensor(0.2229),-11.152222995824596
comparing_10_74,x**4,tensor(0.0086),-13263.124702682238
comparing_10_75,4*x**2/3,tensor(0.3582),-2.210725048915632
comparing_10_76,x*sin(x),tensor(0.5125),0.09517491687652035
comparing_10_77,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c644b10>>
comparing_10_78,x*exp(4*x),tensor(1.3326e-16),-5.631047733370776e+31
comparing_10_79,-x*log(x) + x,tensor(0.4528),-0.4601385471492081
comparing_10_80,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6376d0>>
comparing_10_81,x**2/2 + sin(x),tensor(0.5145),0.10958448278486543
comparing_10_82,x*exp(x) + 2*x,tensor(0.0006),-2576850.076244205
comparing_10_83,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c65b610>>
comparing_10_84,x*exp(4*x),tensor(1.3326e-16),-5.631047733370776e+31
comparing_10_85,sin(4)/(2*x),tensor(0.4790),-0.18268282047503281
comparing_10_86,-2*x**2 + x,tensor(0.2165),-12.088999944069718
comparing_10_87,-x + asin(x),tensor(0.),0
comparing_10_88,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c656a90>>
comparing_10_89,5*x*sin(x),tensor(0.6938),0.8051977939977577
comparing_10_90,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c637cd0>>
comparing_10_91,sin(x + 2),tensor(0.4773),-0.19895376536962073
comparing_10_92,x + cosh(sqrt(x)),tensor(0.5128),0.09726622173278732
comparing_10_93,sqrt(x) + x,tensor(0.5048),0.0373648865974785
comparing_10_94,2*sin(4*x),tensor(0.4820),-0.15492476570075642
comparing_10_95,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c656e50>>
comparing_10_96,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c656890>>
comparing_10_97,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c656510>>
comparing_10_98,-10*x**2 + x,tensor(0.0586),-256.64456418509815
comparing_10_99,9*x*exp(x) + 2*x,tensor(6.9219e-05),-208683131.90847367
comparing_10_100,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5f1110>>
comparing_10_101,5*x**2 - 5*x,tensor(0.1357),-39.58211058786669
comparing_10_102,2*x**3/3 + 3*x**2/2,tensor(0.0860),-112.00195971219279
comparing_10_103,3*x**2/2 + sin(x),tensor(0.3314),-3.0710420262116713
comparing_10_104,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c71e7d0>>
comparing_10_105,x**2*sin(x)/2,tensor(0.6357),0.671598953347138
comparing_10_106,x**2 + sin(4),tensor(0.4239),-0.8466269588494633
comparing_10_107,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c646890>>
comparing_10_108,cos(x + 1),tensor(0.4755),-0.21665897328047246
comparing_10_109,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5f3c10>>
comparing_10_110,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5b85d0>>
comparing_10_111,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c5b8110>>
comparing_10_112,4*x**2 + x,tensor(0.1434),-34.69743096658714
comparing_10_113,2*x + 1,tensor(0.5127),0.09687959693731862
comparing_10_114,8*sqrt(2)*x**(3/2),tensor(0.1477),-32.276898364286225
comparing_10_115,-2*cos(log(x)),tensor(0.4817),-0.15769114651376492
comparing_10_116,x**3/3 + log(x),tensor(0.1987),-15.269153218551917
comparing_10_117,x**2 + 5*x,tensor(0.3122),-3.8535939116092006
comparing_10_118,2*x + exp(x),tensor(0.0059),-28529.871488404435
comparing_10_119,x**4/4 + x**3/3,tensor(0.0296),-1075.9068645959628
comparing_10_120,x**6/6 + 3*x**2/2,tensor(0.0006),-2527628.564774409
comparing_10_121,x**(5/4),tensor(0.5098),0.075541676579161
comparing_10_122,x/25,tensor(0.4801),-0.1722258661857743
comparing_10_123,x**6/8,tensor(0.0008),-1417835.9551830243
comparing_10_124,x**2/2 + x*log(x) + 2*log(x),tensor(0.4576),-0.40486211048375953
comparing_10_125,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c637750>>
comparing_10_126,x**2/2 + cos(x),tensor(0.5113),0.0865242229847264
comparing_10_127,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c656d10>>
comparing_11_0,x/2,tensor(0.4901),-0.08226607468571201
comparing_11_1,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c673d10>>
comparing_11_2,4*exp(2*x)/3,tensor(2.8950e-07),-11931981488931.666
comparing_11_3,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c4aa0d0>>
comparing_11_4,x + 1/cos(x),tensor(0.4796),-0.17707803864783034
comparing_11_5,x**2 + tan(x),tensor(0.4141),-1.0025343266670634
comparing_11_6,x*(x + cos(5)),tensor(0.4142),-1.0004986606094968
comparing_11_7,-x - 4,tensor(0.4406),-0.6118220705084889
comparing_11_8,cos(x + 4),tensor(0.4826),-0.14954921302533597
comparing_11_9,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c683c10>>
comparing_11_10,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c681810>>
comparing_11_11,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6817d0>>
comparing_11_12,x**5/5 + exp(x),tensor(0.0027),-139047.30362714877
comparing_11_13,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c680d90>>
comparing_11_14,x + exp(2*x),tensor(3.8600e-07),-6711740314619.746
comparing_11_15,4*x**(1/3)/3,tensor(0.4865),-0.11386686568351823
comparing_11_16,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c6705d0>>
comparing_11_17,x*acos(x),tensor(0.),0
comparing_11_18,(3*x - 1)*log(x),tensor(0.4754),-0.21808042659937565
comparing_11_19,x/2 + cos(2*x),tensor(0.4880),-0.10051570054212222
comparing_11_20,x**2/2,tensor(0.5104),0.07989718475581109
comparing_11_21,8*x/7,tensor(0.5019),0.015063294064574406
comparing_11_22,asin(x + 4),tensor(0.),0
comparing_11_23,-x**3/3 + x,tensor(0.1715),-22.32449825203204
comparing_11_24,4*x**(7/2)/7,tensor(0.0439),-472.32604162930704
comparing_11_25,-1/(22*x),tensor(0.4792),-0.18105778503765912
comparing_11_26,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c682510>>
comparing_11_27,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c4ab7d0>>
comparing_11_28,x**2 + x + log(x),tensor(0.3899),-1.448022974911308
comparing_11_29,2*x + 1,tensor(0.5127),0.09687959693731862
comparing_11_30,x,tensor(0.4995),-0.003705122690878193
comparing_11_31,x**3/3 + 2*x**2,tensor(0.1245),-48.42044700670674
comparing_11_32,x,tensor(0.4995),-0.003705122690878193
comparing_11_33,-log(cos(2*x))/2,tensor(0.),0
comparing_11_34,x**5/5 + 9/5,tensor(0.0048),-43118.06131549669
comparing_11_35,4*x*cos(x),tensor(0.4478),-0.5205801830320684
comparing_11_36,x*(x + atan(x)),tensor(0.3859),-1.5332491443195586
comparing_11_37,None,tensor(0.),<bound method Expression.r2 of <Expression.Expression object at 0x7f897c63ed90>>
comparing_11_38,6*x*cos(x),tensor(0.4183),-0.93453683803374
comparing_11_39,6*x**2 + 4*x,tensor(0.0938),-92.41536808710173
